fold,arm,own_tau,date,station_code,price,litres,spend_cents,emergency
9,cand_54,0.25,2024-01-11,585,189.9,25.0,4747.5,True
9,cand_54,0.25,2024-01-18,585,184.9,25.0,4622.5,True
9,cand_54,0.25,2023-10-26,261,176.9,25.0,4422.5,False
9,cand_54,0.25,2023-11-09,261,220.9,25.0,5522.5,True
9,cand_54,0.25,2023-11-16,261,200.5,25.0,5012.5,True
9,cand_54,0.25,2023-11-23,261,187.9,25.0,4697.5,True
9,cand_54,0.25,2023-11-30,261,175.9,50.0,8795.0,False
9,cand_54,0.25,2023-12-07,261,171.9,25.0,4297.5,False
9,cand_54,0.25,2023-12-21,261,207.9,25.0,5197.5,True
9,cand_54,0.25,2023-12-28,261,199.9,25.0,4997.5,True
9,cand_54,0.25,2024-01-04,261,185.9,25.0,4647.5,True
9,cand_54,0.25,2024-01-11,261,179.9,25.0,4497.5,True
9,cand_54,0.25,2024-01-18,261,167.9,50.0,8395.0,False
9,R0_64,0.25,2023-11-02,414,223.9,25.0,5597.5,True
9,R0_64,0.25,2023-11-09,414,221.9,25.0,5547.5,True
9,R0_64,0.25,2023-11-16,414,214.9,25.0,5372.5,True
9,R0_64,0.25,2023-11-23,414,204.9,25.0,5122.5,True
9,R0_64,0.25,2023-11-30,414,189.9,25.0,4747.5,True
9,R0_64,0.25,2023-12-07,414,217.9,25.0,5447.5,True
9,R0_64,0.25,2023-12-14,414,217.9,25.0,5447.5,True
9,R0_64,0.25,2023-12-21,414,214.9,25.0,5372.5,True
9,R0_64,0.25,2023-12-28,414,212.9,25.0,5322.5,True
9,R0_64,0.25,2024-01-04,414,197.9,25.0,4947.5,True
9,R0_64,0.25,2024-01-11,414,193.9,25.0,4847.5,True
9,R0_64,0.25,2024-01-18,414,181.9,25.0,4547.5,True
9,R0_64,0.25,2023-11-02,18517,223.9,25.0,5597.5,True
9,R0_64,0.25,2023-11-09,18517,223.9,25.0,5597.5,True
9,R0_64,0.25,2023-11-16,18517,219.9,25.0,5497.5,True
9,R0_64,0.25,2023-11-23,18517,209.9,25.0,5247.5,True
9,R0_64,0.25,2023-11-30,18517,191.9,25.0,4797.5,True
9,R0_64,0.25,2023-12-07,18517,217.9,25.0,5447.5,True
9,R0_64,0.25,2023-12-14,18517,217.9,25.0,5447.5,True
9,R0_64,0.25,2023-12-21,18517,217.9,25.0,5447.5,True
9,R0_64,0.25,2023-12-28,18517,212.9,25.0,5322.5,True
9,R0_64,0.25,2024-01-04,18517,203.9,25.0,5097.5,True
9,R0_64,0.25,2024-01-11,18517,199.9,25.0,4997.5,True
9,R0_64,0.25,2024-01-18,18517,183.9,25.0,4597.5,True
9,R0_64,0.25,2023-10-26,429,191.9,25.0,4797.5,False
9,R0_64,0.25,2023-11-09,429,222.9,25.0,5572.5,True
9,R0_64,0.25,2023-11-16,429,213.9,25.0,5347.5,True
9,R0_64,0.25,2023-11-23,429,203.9,25.0,5097.5,True
9,R0_64,0.25,2023-11-30,429,187.9,25.0,4697.5,True
9,R0_64,0.25,2023-12-07,429,179.9,50.0,8995.0,False
9,R0_64,0.25,2023-12-21,429,215.9,25.0,5397.5,True
9,R0_64,0.25,2023-12-28,429,203.9,25.0,5097.5,True
9,R0_64,0.25,2024-01-04,429,197.9,25.0,4947.5,True
9,R0_64,0.25,2024-01-11,429,189.9,25.0,4747.5,True
9,R0_64,0.25,2024-01-18,429,187.9,25.0,4697.5,True
9,R0_64,0.25,2023-11-02,585,223.9,25.0,5597.5,True
9,R0_64,0.25,2023-11-09,585,221.9,25.0,5547.5,True
9,R0_64,0.25,2023-11-16,585,213.9,25.0,5347.5,True
9,R0_64,0.25,2023-11-23,585,197.9,25.0,4947.5,True
9,R0_64,0.25,2023-11-30,585,187.9,25.0,4697.5,True
9,R0_64,0.25,2023-12-07,585,185.9,50.0,9295.0,False
9,R0_64,0.25,2023-12-21,585,215.9,25.0,5397.5,True
9,R0_64,0.25,2023-12-28,585,203.9,25.0,5097.5,True
9,R0_64,0.25,2024-01-04,585,202.9,25.0,5072.5,True
9,R0_64,0.25,2024-01-11,585,189.9,25.0,4747.5,True
9,R0_64,0.25,2024-01-18,585,184.9,25.0,4622.5,True
9,R0_64,0.25,2023-10-26,261,176.9,25.0,4422.5,False
9,R0_64,0.25,2023-11-09,261,220.9,25.0,5522.5,True
9,R0_64,0.25,2023-11-16,261,200.5,25.0,5012.5,True
9,R0_64,0.25,2023-11-23,261,187.9,25.0,4697.5,True
9,R0_64,0.25,2023-11-30,261,175.9,50.0,8795.0,False
9,R0_64,0.25,2023-12-07,261,171.9,25.0,4297.5,False
9,R0_64,0.25,2023-12-21,261,207.9,25.0,5197.5,True
9,R0_64,0.25,2023-12-28,261,199.9,25.0,4997.5,True
9,R0_64,0.25,2024-01-04,261,185.9,25.0,4647.5,True
9,R0_64,0.25,2024-01-11,261,179.9,25.0,4497.5,True
9,R0_64,0.25,2024-01-18,261,167.9,50.0,8395.0,False
10,always_buy,,2024-01-24,414,179.9,25.0,4497.5,False
10,always_buy,,2024-01-31,414,217.9,25.0,5447.5,False
10,always_buy,,2024-02-07,414,209.9,25.0,5247.5,False
10,always_buy,,2024-02-14,414,195.9,25.0,4897.5,False
10,always_buy,,2024-02-21,414,191.9,25.0,4797.5,False
10,always_buy,,2024-02-28,414,229.9,25.0,5747.5,False
10,always_buy,,2024-03-06,414,229.9,25.0,5747.5,False
10,always_buy,,2024-03-13,414,222.9,25.0,5572.5,False
10,always_buy,,2024-03-20,414,209.9,25.0,5247.5,False
10,always_buy,,2024-03-27,414,199.9,25.0,4997.5,False
10,always_buy,,2024-04-03,414,189.9,25.0,4747.5,False
10,always_buy,,2024-04-10,414,233.9,25.0,5847.5,False
10,always_buy,,2024-04-17,414,229.9,25.0,5747.5,False
10,always_buy,,2024-01-24,18517,217.9,25.0,5447.5,False
10,always_buy,,2024-01-31,18517,217.9,25.0,5447.5,False
10,always_buy,,2024-02-07,18517,209.9,25.0,5247.5,False
10,always_buy,,2024-02-14,18517,205.9,25.0,5147.5,False
10,always_buy,,2024-02-21,18517,229.9,25.0,5747.5,False
10,always_buy,,2024-02-28,18517,229.9,25.0,5747.5,False
10,always_buy,,2024-03-06,18517,229.9,25.0,5747.5,False
10,always_buy,,2024-03-13,18517,224.9,25.0,5622.5,False
10,always_buy,,2024-03-20,18517,217.9,25.0,5447.5,False
10,always_buy,,2024-03-27,18517,199.9,25.0,4997.5,False
10,always_buy,,2024-04-03,18517,189.9,25.0,4747.5,False
10,always_buy,,2024-04-10,18517,233.9,25.0,5847.5,False
10,always_buy,,2024-04-17,18517,229.9,25.0,5747.5,False
10,always_buy,,2024-01-24,429,176.9,25.0,4422.5,False
10,always_buy,,2024-01-31,429,215.9,25.0,5397.5,False
10,always_buy,,2024-02-07,429,207.9,25.0,5197.5,False
10,always_buy,,2024-02-14,429,197.9,25.0,4947.5,False
10,always_buy,,2024-02-21,429,189.9,25.0,4747.5,False
10,always_buy,,2024-02-28,429,227.9,25.0,5697.5,False
10,always_buy,,2024-03-06,429,227.9,25.0,5697.5,False
10,always_buy,,2024-03-13,429,219.9,25.0,5497.5,False
10,always_buy,,2024-03-20,429,212.9,25.0,5322.5,False
10,always_buy,,2024-03-27,429,197.9,25.0,4947.5,False
10,always_buy,,2024-04-03,429,189.9,25.0,4747.5,False
10,always_buy,,2024-04-10,429,232.9,25.0,5822.5,False
10,always_buy,,2024-04-17,429,229.9,25.0,5747.5,False
10,always_buy,,2024-01-24,585,217.9,25.0,5447.5,False
10,always_buy,,2024-01-31,585,217.9,25.0,5447.5,False
10,always_buy,,2024-02-07,585,205.9,25.0,5147.5,False
10,always_buy,,2024-02-14,585,195.9,25.0,4897.5,False
10,always_buy,,2024-02-21,585,189.9,25.0,4747.5,False
10,always_buy,,2024-02-28,585,229.9,25.0,5747.5,False
10,always_buy,,2024-03-06,585,229.9,25.0,5747.5,False
10,always_buy,,2024-03-13,585,222.9,25.0,5572.5,False
10,always_buy,,2024-03-20,585,213.9,25.0,5347.5,False
10,always_buy,,2024-03-27,585,199.9,25.0,4997.5,False
10,always_buy,,2024-04-03,585,191.7,25.0,4792.5,False
10,always_buy,,2024-04-10,585,233.9,25.0,5847.5,False
10,always_buy,,2024-04-17,585,233.9,25.0,5847.5,False
10,always_buy,,2024-01-24,261,171.9,25.0,4297.5,False
10,always_buy,,2024-01-31,261,217.9,25.0,5447.5,False
10,always_buy,,2024-02-07,261,206.7,25.0,5167.5,False
10,always_buy,,2024-02-14,261,196.9,25.0,4922.5,False
10,always_buy,,2024-02-21,261,189.9,25.0,4747.5,False
10,always_buy,,2024-02-28,261,189.5,25.0,4737.5,False
10,always_buy,,2024-03-06,261,227.9,25.0,5697.5,False
10,always_buy,,2024-03-13,261,209.9,25.0,5247.5,False
10,always_buy,,2024-03-20,261,200.5,25.0,5012.5,False
10,always_buy,,2024-03-27,261,197.9,25.0,4947.5,False
10,always_buy,,2024-04-03,261,184.9,25.0,4622.5,False
10,always_buy,,2024-04-10,261,233.9,25.0,5847.5,False
10,always_buy,,2024-04-17,261,233.9,25.0,5847.5,False
10,R0_54,0.25,2024-01-24,414,179.9,25.0,4497.5,False
10,R0_54,0.25,2024-02-07,414,209.9,25.0,5247.5,True
10,R0_54,0.25,2024-02-14,414,195.9,25.0,4897.5,True
10,R0_54,0.25,2024-02-21,414,191.9,25.0,4797.5,True
10,R0_54,0.25,2024-02-28,414,229.9,25.0,5747.5,True
10,R0_54,0.25,2024-03-06,414,229.9,25.0,5747.5,True
10,R0_54,0.25,2024-03-13,414,222.9,25.0,5572.5,True
10,R0_54,0.25,2024-03-20,414,209.9,25.0,5247.5,True
10,R0_54,0.25,2024-03-27,414,199.9,25.0,4997.5,True
10,R0_54,0.25,2024-04-03,414,189.9,50.0,9495.0,False
10,R0_54,0.25,2024-04-17,414,229.9,25.0,5747.5,True
10,R0_54,0.25,2024-01-31,18517,217.9,25.0,5447.5,True
10,R0_54,0.25,2024-02-07,18517,209.9,25.0,5247.5,True
10,R0_54,0.25,2024-02-14,18517,205.9,25.0,5147.5,True
10,R0_54,0.25,2024-02-21,18517,229.9,25.0,5747.5,True
10,R0_54,0.25,2024-02-28,18517,229.9,25.0,5747.5,True
10,R0_54,0.25,2024-03-06,18517,229.9,25.0,5747.5,True
10,R0_54,0.25,2024-03-13,18517,224.9,25.0,5622.5,True
10,R0_54,0.25,2024-03-20,18517,217.9,25.0,5447.5,True
10,R0_54,0.25,2024-03-27,18517,199.9,25.0,4997.5,True
10,R0_54,0.25,2024-04-03,18517,189.9,50.0,9495.0,False
10,R0_54,0.25,2024-04-17,18517,229.9,25.0,5747.5,True
10,R0_54,0.25,2024-01-24,429,176.9,25.0,4422.5,False
10,R0_54,0.25,2024-02-07,429,207.9,25.0,5197.5,True
10,R0_54,0.25,2024-02-14,429,197.9,25.0,4947.5,True
10,R0_54,0.25,2024-02-21,429,189.9,25.0,4747.5,True
10,R0_54,0.25,2024-02-28,429,227.9,25.0,5697.5,True
10,R0_54,0.25,2024-03-06,429,227.9,25.0,5697.5,True
10,R0_54,0.25,2024-03-13,429,219.9,25.0,5497.5,True
10,R0_54,0.25,2024-03-20,429,212.9,25.0,5322.5,True
10,R0_54,0.25,2024-03-27,429,197.9,25.0,4947.5,True
10,R0_54,0.25,2024-04-03,429,189.9,50.0,9495.0,False
10,R0_54,0.25,2024-04-17,429,229.9,25.0,5747.5,True
10,R0_54,0.25,2024-01-31,585,217.9,25.0,5447.5,True
10,R0_54,0.25,2024-02-07,585,205.9,25.0,5147.5,True
10,R0_54,0.25,2024-02-14,585,195.9,25.0,4897.5,True
10,R0_54,0.25,2024-02-21,585,189.9,25.0,4747.5,True
10,R0_54,0.25,2024-02-28,585,229.9,25.0,5747.5,True
10,R0_54,0.25,2024-03-06,585,229.9,25.0,5747.5,True
10,R0_54,0.25,2024-03-13,585,222.9,25.0,5572.5,True
10,R0_54,0.25,2024-03-20,585,213.9,25.0,5347.5,True
10,R0_54,0.25,2024-03-27,585,199.9,25.0,4997.5,True
10,R0_54,0.25,2024-04-03,585,191.7,50.0,9585.0,False
10,R0_54,0.25,2024-04-17,585,233.9,25.0,5847.5,True
10,R0_54,0.25,2024-01-24,261,171.9,25.0,4297.5,False
10,R0_54,0.25,2024-02-07,261,206.7,25.0,5167.5,True
10,R0_54,0.25,2024-02-14,261,196.9,25.0,4922.5,True
10,R0_54,0.25,2024-02-21,261,189.9,25.0,4747.5,True
10,R0_54,0.25,2024-02-28,261,189.5,25.0,4737.5,True
10,R0_54,0.25,2024-03-06,261,227.9,25.0,5697.5,True
10,R0_54,0.25,2024-03-13,261,209.9,25.0,5247.5,True
10,R0_54,0.25,2024-03-20,261,200.5,25.0,5012.5,True
10,R0_54,0.25,2024-03-27,261,197.9,25.0,4947.5,True
10,R0_54,0.25,2024-04-03,261,184.9,50.0,9245.0,False
10,R0_54,0.25,2024-04-17,261,233.9,25.0,5847.5,True
10,cand_54,0.25,2024-01-24,414,179.9,25.0,4497.5,False
10,cand_54,0.25,2024-02-07,414,209.9,25.0,5247.5,True
10,cand_54,0.25,2024-02-14,414,195.9,25.0,4897.5,True
10,cand_54,0.25,2024-02-21,414,191.9,25.0,4797.5,True
10,cand_54,0.25,2024-02-28,414,229.9,25.0,5747.5,True
10,cand_54,0.25,2024-03-06,414,229.9,25.0,5747.5,True
10,cand_54,0.25,2024-03-13,414,222.9,25.0,5572.5,True
10,cand_54,0.25,2024-03-20,414,209.9,25.0,5247.5,True
10,cand_54,0.25,2024-03-27,414,199.9,25.0,4997.5,True
10,cand_54,0.25,2024-04-03,414,189.9,50.0,9495.0,False
10,cand_54,0.25,2024-04-17,414,229.9,25.0,5747.5,True
10,cand_54,0.25,2024-01-31,18517,217.9,25.0,5447.5,True
10,cand_54,0.25,2024-02-07,18517,209.9,25.0,5247.5,True
10,cand_54,0.25,2024-02-14,18517,205.9,25.0,5147.5,True
10,cand_54,0.25,2024-02-21,18517,229.9,25.0,5747.5,True
10,cand_54,0.25,2024-02-28,18517,229.9,25.0,5747.5,True
10,cand_54,0.25,2024-03-06,18517,229.9,25.0,5747.5,True
10,cand_54,0.25,2024-03-13,18517,224.9,25.0,5622.5,True
10,cand_54,0.25,2024-03-20,18517,217.9,25.0,5447.5,True
10,cand_54,0.25,2024-03-27,18517,199.9,25.0,4997.5,True
10,cand_54,0.25,2024-04-03,18517,189.9,50.0,9495.0,False
10,cand_54,0.25,2024-04-17,18517,229.9,25.0,5747.5,True
10,cand_54,0.25,2024-01-24,429,176.9,25.0,4422.5,False
10,cand_54,0.25,2024-02-07,429,207.9,25.0,5197.5,True
10,cand_54,0.25,2024-02-14,429,197.9,25.0,4947.5,True
10,cand_54,0.25,2024-02-21,429,189.9,25.0,4747.5,True
10,cand_54,0.25,2024-02-28,429,227.9,25.0,5697.5,True
10,cand_54,0.25,2024-03-06,429,227.9,25.0,5697.5,True
10,cand_54,0.25,2024-03-13,429,219.9,25.0,5497.5,True
10,cand_54,0.25,2024-03-20,429,212.9,25.0,5322.5,True
10,cand_54,0.25,2024-03-27,429,197.9,25.0,4947.5,True
10,cand_54,0.25,2024-04-03,429,189.9,50.0,9495.0,False
10,cand_54,0.25,2024-04-17,429,229.9,25.0,5747.5,True
10,cand_54,0.25,2024-01-31,585,217.9,25.0,5447.5,True
10,cand_54,0.25,2024-02-07,585,205.9,25.0,5147.5,True
10,cand_54,0.25,2024-02-14,585,195.9,25.0,4897.5,True
10,cand_54,0.25,2024-02-21,585,189.9,50.0,9495.0,False
10,cand_54,0.25,2024-03-06,585,229.9,25.0,5747.5,True
10,cand_54,0.25,2024-03-13,585,222.9,25.0,5572.5,True
10,cand_54,0.25,2024-03-20,585,213.9,25.0,5347.5,True
10,cand_54,0.25,2024-03-27,585,199.9,25.0,4997.5,True
10,cand_54,0.25,2024-04-03,585,191.7,50.0,9585.0,False
10,cand_54,0.25,2024-04-17,585,233.9,25.0,5847.5,True
10,cand_54,0.25,2024-01-24,261,171.9,25.0,4297.5,False
10,cand_54,0.25,2024-02-07,261,206.7,25.0,5167.5,True
10,cand_54,0.25,2024-02-14,261,196.9,25.0,4922.5,True
10,cand_54,0.25,2024-02-21,261,189.9,25.0,4747.5,True
10,cand_54,0.25,2024-02-28,261,189.5,25.0,4737.5,True
10,cand_54,0.25,2024-03-06,261,227.9,25.0,5697.5,True
10,cand_54,0.25,2024-03-13,261,209.9,25.0,5247.5,True
10,cand_54,0.25,2024-03-20,261,200.5,25.0,5012.5,True
10,cand_54,0.25,2024-03-27,261,197.9,25.0,4947.5,True
10,cand_54,0.25,2024-04-03,261,184.9,50.0,9245.0,False
10,cand_54,0.25,2024-04-17,261,233.9,25.0,5847.5,True
10,R0_64,0.25,2024-01-24,414,179.9,25.0,4497.5,False
10,R0_64,0.25,2024-02-07,414,209.9,25.0,5247.5,True
10,R0_64,0.25,2024-02-14,414,195.9,25.0,4897.5,True
10,R0_64,0.25,2024-02-21,414,191.9,25.0,4797.5,True
10,R0_64,0.25,2024-02-28,414,229.9,25.0,5747.5,True
10,R0_64,0.25,2024-03-06,414,229.9,25.0,5747.5,True
10,R0_64,0.25,2024-03-13,414,222.9,25.0,5572.5,True
10,R0_64,0.25,2024-03-20,414,209.9,25.0,5247.5,True
10,R0_64,0.25,2024-03-27,414,199.9,25.0,4997.5,True
10,R0_64,0.25,2024-04-03,414,189.9,50.0,9495.0,False
10,R0_64,0.25,2024-04-17,414,229.9,25.0,5747.5,True
10,R0_64,0.25,2024-01-31,18517,217.9,25.0,5447.5,True
10,R0_64,0.25,2024-02-07,18517,209.9,25.0,5247.5,True
10,R0_64,0.25,2024-02-14,18517,205.9,25.0,5147.5,True
10,R0_64,0.25,2024-02-21,18517,229.9,25.0,5747.5,True
10,R0_64,0.25,2024-02-28,18517,229.9,25.0,5747.5,True
10,R0_64,0.25,2024-03-06,18517,229.9,25.0,5747.5,True
10,R0_64,0.25,2024-03-13,18517,224.9,25.0,5622.5,True
10,R0_64,0.25,2024-03-20,18517,217.9,25.0,5447.5,True
10,R0_64,0.25,2024-03-27,18517,199.9,25.0,4997.5,True
10,R0_64,0.25,2024-04-03,18517,189.9,50.0,9495.0,False
10,R0_64,0.25,2024-04-17,18517,229.9,25.0,5747.5,True
10,R0_64,0.25,2024-01-24,429,176.9,25.0,4422.5,False
10,R0_64,0.25,2024-02-07,429,207.9,25.0,5197.5,True
10,R0_64,0.25,2024-02-14,429,197.9,25.0,4947.5,True
10,R0_64,0.25,2024-02-21,429,189.9,25.0,4747.5,True
10,R0_64,0.25,2024-02-28,429,227.9,25.0,5697.5,True
10,R0_64,0.25,2024-03-06,429,227.9,25.0,5697.5,True
10,R0_64,0.25,2024-03-13,429,219.9,25.0,5497.5,True
10,R0_64,0.25,2024-03-20,429,212.9,25.0,5322.5,True
10,R0_64,0.25,2024-03-27,429,197.9,25.0,4947.5,True
10,R0_64,0.25,2024-04-03,429,189.9,50.0,9495.0,False
10,R0_64,0.25,2024-04-17,429,229.9,25.0,5747.5,True
10,R0_64,0.25,2024-01-31,585,217.9,25.0,5447.5,True
10,R0_64,0.25,2024-02-07,585,205.9,25.0,5147.5,True
10,R0_64,0.25,2024-02-14,585,195.9,25.0,4897.5,True
10,R0_64,0.25,2024-02-21,585,189.9,25.0,4747.5,True
10,R0_64,0.25,2024-02-28,585,229.9,25.0,5747.5,True
10,R0_64,0.25,2024-03-06,585,229.9,25.0,5747.5,True
10,R0_64,0.25,2024-03-13,585,222.9,25.0,5572.5,True
10,R0_64,0.25,2024-03-20,585,213.9,25.0,5347.5,True
10,R0_64,0.25,2024-03-27,585,199.9,25.0,4997.5,True
10,R0_64,0.25,2024-04-03,585,191.7,50.0,9585.0,False
10,R0_64,0.25,2024-04-17,585,233.9,25.0,5847.5,True
10,R0_64,0.25,2024-01-24,261,171.9,25.0,4297.5,False
10,R0_64,0.25,2024-02-07,261,206.7,25.0,5167.5,True
10,R0_64,0.25,2024-02-14,261,196.9,25.0,4922.5,True
10,R0_64,0.25,2024-02-21,261,189.9,25.0,4747.5,True
10,R0_64,0.25,2024-02-28,261,189.5,25.0,4737.5,True
10,R0_64,0.25,2024-03-06,261,227.9,25.0,5697.5,True
10,R0_64,0.25,2024-03-13,261,209.9,25.0,5247.5,True
10,R0_64,0.25,2024-03-20,261,200.5,25.0,5012.5,True
10,R0_64,0.25,2024-03-27,261,197.9,25.0,4947.5,True
10,R0_64,0.25,2024-04-03,261,184.9,50.0,9245.0,False
10,R0_64,0.25,2024-04-17,261,233.9,25.0,5847.5,True
11,always_buy,,2024-04-23,414,229.9,25.0,5747.5,False
11,always_buy,,2024-04-30,414,225.9,25.0,5647.5,False
11,always_buy,,2024-05-07,414,214.9,25.0,5372.5,False
11,always_buy,,2024-05-14,414,194.9,25.0,4872.5,False
11,always_buy,,2024-05-21,414,187.9,25.0,4697.5,False
11,always_buy,,2024-05-28,414,227.9,25.0,5697.5,False
11,always_buy,,2024-06-04,414,227.9,25.0,5697.5,False
11,always_buy,,2024-06-11,414,227.9,25.0,5697.5,False
11,always_buy,,2024-06-18,414,220.9,25.0,5522.5,False
11,always_buy,,2024-06-25,414,199.9,25.0,4997.5,False
11,always_buy,,2024-07-02,414,189.9,25.0,4747.5,False
11,always_buy,,2024-07-09,414,179.9,25.0,4497.5,False
11,always_buy,,2024-07-16,414,217.9,25.0,5447.5,False
11,always_buy,,2024-04-23,18517,229.9,25.0,5747.5,False
11,always_buy,,2024-04-30,18517,227.9,25.0,5697.5,False
11,always_buy,,2024-05-07,18517,223.9,25.0,5597.5,False
11,always_buy,,2024-05-14,18517,194.9,25.0,4872.5,False
11,always_buy,,2024-05-21,18517,191.9,25.0,4797.5,False
11,always_buy,,2024-05-28,18517,227.9,25.0,5697.5,False
11,always_buy,,2024-06-04,18517,227.9,25.0,5697.5,False
11,always_buy,,2024-06-11,18517,225.9,25.0,5647.5,False
11,always_buy,,2024-06-18,18517,220.9,25.0,5522.5,False
11,always_buy,,2024-06-25,18517,217.9,25.0,5447.5,False
11,always_buy,,2024-07-02,18517,197.9,25.0,4947.5,False
11,always_buy,,2024-07-09,18517,217.9,25.0,5447.5,False
11,always_buy,,2024-07-16,18517,217.9,25.0,5447.5,False
11,always_buy,,2024-04-23,429,227.9,25.0,5697.5,False
11,always_buy,,2024-04-30,429,221.9,25.0,5547.5,False
11,always_buy,,2024-05-07,429,209.9,25.0,5247.5,False
11,always_buy,,2024-05-14,429,192.9,25.0,4822.5,False
11,always_buy,,2024-05-21,429,186.9,25.0,4672.5,False
11,always_buy,,2024-05-28,429,180.9,25.0,4522.5,False
11,always_buy,,2024-06-04,429,223.9,25.0,5597.5,False
11,always_buy,,2024-06-11,429,220.9,25.0,5522.5,False
11,always_buy,,2024-06-18,429,217.9,25.0,5447.5,False
11,always_buy,,2024-06-25,429,210.9,25.0,5272.5,False
11,always_buy,,2024-07-02,429,196.9,25.0,4922.5,False
11,always_buy,,2024-07-09,429,193.9,25.0,4847.5,False
11,always_buy,,2024-07-16,429,216.9,25.0,5422.5,False
11,always_buy,,2024-04-23,585,227.9,25.0,5697.5,False
11,always_buy,,2024-04-30,585,221.9,25.0,5547.5,False
11,always_buy,,2024-05-07,585,211.9,25.0,5297.5,False
11,always_buy,,2024-05-14,585,201.9,25.0,5047.5,False
11,always_buy,,2024-05-21,585,186.9,25.0,4672.5,False
11,always_buy,,2024-05-28,585,181.5,25.0,4537.5,False
11,always_buy,,2024-06-04,585,227.9,25.0,5697.5,False
11,always_buy,,2024-06-11,585,227.9,25.0,5697.5,False
11,always_buy,,2024-06-18,585,224.9,25.0,5622.5,False
11,always_buy,,2024-06-25,585,213.9,25.0,5347.5,False
11,always_buy,,2024-07-02,585,199.9,25.0,4997.5,False
11,always_buy,,2024-07-09,585,217.9,25.0,5447.5,False
11,always_buy,,2024-07-16,585,217.9,25.0,5447.5,False
11,always_buy,,2024-04-23,261,227.9,25.0,5697.5,False
11,always_buy,,2024-04-30,261,209.9,25.0,5247.5,False
11,always_buy,,2024-05-07,261,209.9,25.0,5247.5,False
11,always_buy,,2024-05-14,261,187.9,25.0,4697.5,False
11,always_buy,,2024-05-21,261,183.9,25.0,4597.5,False
11,always_buy,,2024-05-28,261,177.5,25.0,4437.5,False
11,always_buy,,2024-06-04,261,177.5,25.0,4437.5,False
11,always_buy,,2024-06-11,261,227.9,25.0,5697.5,False
11,always_buy,,2024-06-18,261,217.9,25.0,5447.5,False
11,always_buy,,2024-06-25,261,210.5,25.0,5262.5,False
11,always_buy,,2024-07-02,261,198.9,25.0,4972.5,False
11,always_buy,,2024-07-09,261,191.9,25.0,4797.5,False
11,always_buy,,2024-07-16,261,217.9,25.0,5447.5,False
11,R0_54,0.25,2024-04-30,414,225.9,25.0,5647.5,True
11,R0_54,0.25,2024-05-07,414,214.9,25.0,5372.5,True
11,R0_54,0.25,2024-05-14,414,194.9,50.0,9745.0,False
11,R0_54,0.25,2024-05-21,414,187.9,25.0,4697.5,False
11,R0_54,0.25,2024-06-04,414,227.9,25.0,5697.5,True
11,R0_54,0.25,2024-06-11,414,227.9,25.0,5697.5,True
11,R0_54,0.25,2024-06-18,414,220.9,25.0,5522.5,True
11,R0_54,0.25,2024-06-25,414,199.9,25.0,4997.5,True
11,R0_54,0.25,2024-07-02,414,189.9,25.0,4747.5,True
11,R0_54,0.25,2024-07-09,414,179.9,50.0,8995.0,False
11,R0_54,0.25,2024-04-30,18517,227.9,25.0,5697.5,True
11,R0_54,0.25,2024-05-07,18517,223.9,50.0,11195.0,False
11,R0_54,0.25,2024-05-14,18517,194.9,25.0,4872.5,False
11,R0_54,0.25,2024-05-21,18517,191.9,25.0,4797.5,False
11,R0_54,0.25,2024-06-04,18517,227.9,25.0,5697.5,True
11,R0_54,0.25,2024-06-11,18517,225.9,25.0,5647.5,True
11,R0_54,0.25,2024-06-18,18517,220.9,25.0,5522.5,True
11,R0_54,0.25,2024-06-25,18517,217.9,25.0,5447.5,True
11,R0_54,0.25,2024-07-02,18517,197.9,25.0,4947.5,True
11,R0_54,0.25,2024-07-09,18517,217.9,25.0,5447.5,True
11,R0_54,0.25,2024-07-16,18517,217.9,25.0,5447.5,True
11,R0_54,0.25,2024-04-30,429,221.9,25.0,5547.5,True
11,R0_54,0.25,2024-05-07,429,209.9,25.0,5247.5,True
11,R0_54,0.25,2024-05-14,429,192.9,50.0,9645.0,False
11,R0_54,0.25,2024-05-21,429,186.9,25.0,4672.5,False
11,R0_54,0.25,2024-05-28,429,180.9,25.0,4522.5,False
11,R0_54,0.25,2024-06-11,429,220.9,25.0,5522.5,True
11,R0_54,0.25,2024-06-18,429,217.9,25.0,5447.5,True
11,R0_54,0.25,2024-06-25,429,210.9,25.0,5272.5,True
11,R0_54,0.25,2024-07-02,429,196.9,25.0,4922.5,True
11,R0_54,0.25,2024-07-09,429,193.9,50.0,9695.0,False
11,R0_54,0.25,2024-04-30,585,221.9,25.0,5547.5,True
11,R0_54,0.25,2024-05-07,585,211.9,25.0,5297.5,True
11,R0_54,0.25,2024-05-14,585,201.9,25.0,5047.5,True
11,R0_54,0.25,2024-05-21,585,186.9,50.0,9345.0,False
11,R0_54,0.25,2024-05-28,585,181.5,25.0,4537.5,False
11,R0_54,0.25,2024-06-11,585,227.9,25.0,5697.5,True
11,R0_54,0.25,2024-06-18,585,224.9,25.0,5622.5,True
11,R0_54,0.25,2024-06-25,585,213.9,25.0,5347.5,True
11,R0_54,0.25,2024-07-02,585,199.9,25.0,4997.5,True
11,R0_54,0.25,2024-07-09,585,217.9,25.0,5447.5,True
11,R0_54,0.25,2024-07-16,585,217.9,25.0,5447.5,True
11,R0_54,0.25,2024-04-30,261,209.9,25.0,5247.5,True
