fold,regime,val_start,val_end,val_rows,run,n_features,seed,ll_all,ll_hard25,fit_s
5,normal,2022-10-31,2023-01-28,57613,R2,56,45,0.2559933033349571,0.8361980486134775,3.148801250004908
5,normal,2022-10-31,2023-01-28,57613,R2,56,46,0.2616548862894486,0.8551593774206494,3.274542042025132
5,normal,2022-10-31,2023-01-28,57613,R3,55,42,0.25545559268524104,0.8234154361855128,3.1014149590046145
5,normal,2022-10-31,2023-01-28,57613,R3,55,43,0.2596779520590805,0.8464561619564054,3.2262522079981863
5,normal,2022-10-31,2023-01-28,57613,R3,55,44,0.25732504266830725,0.819061302417938,2.6541567080130335
5,normal,2022-10-31,2023-01-28,57613,R3,55,45,0.25884645409768137,0.8339007657419435,2.685128875018563
5,normal,2022-10-31,2023-01-28,57613,R3,55,46,0.255722796631446,0.8203148609479365,2.779919291002443
6,normal,2023-01-29,2023-04-28,57361,R0,54,42,0.21989976344159537,0.7751428476199705,2.7481885419983882
6,normal,2023-01-29,2023-04-28,57361,R0,54,43,0.21115017020958593,0.746742826028444,2.686494291992858
6,normal,2023-01-29,2023-04-28,57361,R0,54,44,0.2193198931143551,0.7635826728765871,2.641494582989253
6,normal,2023-01-29,2023-04-28,57361,R0,54,45,0.21661016271550754,0.7566988713023517,2.685410750011215
6,normal,2023-01-29,2023-04-28,57361,R0,54,46,0.22080167258930147,0.7696472890114253,2.741089416987961
6,normal,2023-01-29,2023-04-28,57361,R1,55,42,0.22000780826164945,0.7551200961237816,2.8015449159720447
6,normal,2023-01-29,2023-04-28,57361,R1,55,43,0.22510759978643638,0.7795212743330249,2.7553334579861257
6,normal,2023-01-29,2023-04-28,57361,R1,55,44,0.2371378591362607,0.7587831417670627,2.8511949999956414
6,normal,2023-01-29,2023-04-28,57361,R1,55,45,0.22955986136970155,0.7658625903285313,3.3062446670082863
6,normal,2023-01-29,2023-04-28,57361,R1,55,46,0.2234872458755671,0.7748795295166063,2.7673592079954688
6,normal,2023-01-29,2023-04-28,57361,R2,56,42,0.2161667392624542,0.7438614880512144,3.0546921659843065
6,normal,2023-01-29,2023-04-28,57361,R2,56,43,0.21765856333232017,0.7588678488285989,2.998622915998567
6,normal,2023-01-29,2023-04-28,57361,R2,56,44,0.21697145286271474,0.7648140993166782,2.8863011249923147
6,normal,2023-01-29,2023-04-28,57361,R2,56,45,0.21759477479401448,0.7567617953202487,2.9214909590082243
6,normal,2023-01-29,2023-04-28,57361,R2,56,46,0.22204353849572633,0.7664981685435197,2.8631729170156177
6,normal,2023-01-29,2023-04-28,57361,R3,55,42,0.21413968286829338,0.751597720316792,2.7301046250213403
6,normal,2023-01-29,2023-04-28,57361,R3,55,43,0.21445965834918926,0.7475459895423214,2.805846500006737
6,normal,2023-01-29,2023-04-28,57361,R3,55,44,0.21648432639149973,0.7640811548432698,2.72583075001603
6,normal,2023-01-29,2023-04-28,57361,R3,55,45,0.21567179236174913,0.7555689732460064,2.682900250016246
6,normal,2023-01-29,2023-04-28,57361,R3,55,46,0.21361616829113264,0.7533482396666179,2.7862701670092065
7,normal,2023-04-29,2023-07-27,57651,R0,54,42,0.2795969983503301,0.9338878633444746,3.0647658329980914
7,normal,2023-04-29,2023-07-27,57651,R0,54,43,0.2954885525356249,1.014987299492864,2.9162208750203717
7,normal,2023-04-29,2023-07-27,57651,R0,54,44,0.29113484543062706,0.9848162920487119,2.817100375017617
7,normal,2023-04-29,2023-07-27,57651,R0,54,45,0.2760265536925689,0.9065935690218279,2.7745066249917727
7,normal,2023-04-29,2023-07-27,57651,R0,54,46,0.2752226909772499,0.9101923138605469,2.7934382910025306
7,normal,2023-04-29,2023-07-27,57651,R1,55,42,0.278229491724784,0.9265279861626279,2.945272124983603
7,normal,2023-04-29,2023-07-27,57651,R1,55,43,0.2910040843752853,1.0019120402656716,2.829564665997168
7,normal,2023-04-29,2023-07-27,57651,R1,55,44,0.31584444571752385,0.994781957383845,2.8925795419781934
7,normal,2023-04-29,2023-07-27,57651,R1,55,45,0.28530811556598534,0.9741149827147126,2.9138115830137394
7,normal,2023-04-29,2023-07-27,57651,R1,55,46,0.27880300031907707,0.9226088867562177,2.9065007919853088
7,normal,2023-04-29,2023-07-27,57651,R2,56,42,0.28092237322106756,0.9519557795534332,3.0881809999991674
7,normal,2023-04-29,2023-07-27,57651,R2,56,43,0.28549724620300376,0.9410179169139122,3.100364832993364
7,normal,2023-04-29,2023-07-27,57651,R2,56,44,0.2913711393972947,0.9954885884540811,2.971833499992499
7,normal,2023-04-29,2023-07-27,57651,R2,56,45,0.2757389508814411,0.922543217497587,2.956206375005422
7,normal,2023-04-29,2023-07-27,57651,R2,56,46,0.2980505212358346,1.0284856718920778,3.0100188750075176
7,normal,2023-04-29,2023-07-27,57651,R3,55,42,0.2873711678897854,0.9778186145008281,3.3018356249958742
7,normal,2023-04-29,2023-07-27,57651,R3,55,43,0.28477479049236454,0.9706502973002983,2.8818079589982517
7,normal,2023-04-29,2023-07-27,57651,R3,55,44,0.2949060873729856,1.0021164018867896,2.8485748330131173
7,normal,2023-04-29,2023-07-27,57651,R3,55,45,0.2790386664083363,0.9266934301996501,3.0453160410106648
7,normal,2023-04-29,2023-07-27,57651,R3,55,46,0.28511080287692725,0.9671356057318278,2.828545833006501
8,normal,2023-07-28,2023-10-25,59700,R0,54,42,0.2449024782370513,0.9531278505773263,3.191856874997029
8,normal,2023-07-28,2023-10-25,59700,R0,54,43,0.25726059364089177,1.007121335531417,2.9256448340020142
8,normal,2023-07-28,2023-10-25,59700,R0,54,44,0.2630607739526757,1.0253970477220482,2.9491833749925718
8,normal,2023-07-28,2023-10-25,59700,R0,54,45,0.24710104696401108,0.9640817169792675,2.869121083000209
8,normal,2023-07-28,2023-10-25,59700,R0,54,46,0.25810032609676004,1.0088684329413449,2.917107750021387
8,normal,2023-07-28,2023-10-25,59700,R1,55,42,0.256141526056183,0.9962976345152375,3.1214664590079337
8,normal,2023-07-28,2023-10-25,59700,R1,55,43,0.2645559282015163,1.0343719310578645,3.215906333993189
8,normal,2023-07-28,2023-10-25,59700,R1,55,44,0.26089126806712964,1.0197739229655982,2.939049332984723
8,normal,2023-07-28,2023-10-25,59700,R1,55,45,0.2609288406418472,1.0188450296658964,2.927988333016401
8,normal,2023-07-28,2023-10-25,59700,R1,55,46,0.2674366929160279,1.046785882254029,2.953445124992868
8,normal,2023-07-28,2023-10-25,59700,R2,56,42,0.2503094807774719,0.9721948478649044,3.349651875003474
8,normal,2023-07-28,2023-10-25,59700,R2,56,43,0.2733361479674884,1.053235429387678,3.2446162909909617
8,normal,2023-07-28,2023-10-25,59700,R2,56,44,0.25931848791310935,1.0131588909996718,3.28723399998853
8,normal,2023-07-28,2023-10-25,59700,R2,56,45,0.249072471438568,0.9646237344788665,3.2601372499775607
8,normal,2023-07-28,2023-10-25,59700,R2,56,46,0.26090143800988724,1.0201386183405587,3.1297954590118024
8,normal,2023-07-28,2023-10-25,59700,R3,55,42,0.2628998412607558,1.0291357859874837,2.9943016249744687
8,normal,2023-07-28,2023-10-25,59700,R3,55,43,0.2559164259980551,0.9982670801734921,2.958039750024909
8,normal,2023-07-28,2023-10-25,59700,R3,55,44,0.24682240196000146,0.9617195110531159,2.928552083001705
8,normal,2023-07-28,2023-10-25,59700,R3,55,45,0.25573517991300393,0.9982369329098367,2.930295333993854
8,normal,2023-07-28,2023-10-25,59700,R3,55,46,0.2605705672516729,1.0177864592053791,3.1024435000144877
9,shock,2023-10-26,2024-01-23,60022,R0,54,42,0.3652471440392623,1.2365958341652594,3.30062274998636
