fold,regime,val_start,val_end,val_rows,run,n_features,seed,ll_all,ll_hard25,fit_s
6,normal,2023-01-29,2023-04-28,57361,R_composite,55,42,0.21989976344159537,0.7751428476199705,2.9164772919903044
6,normal,2023-01-29,2023-04-28,57361,R_composite,55,43,0.21059415353003416,0.7399038780593461,2.8849310420046095
6,normal,2023-01-29,2023-04-28,57361,R_composite,55,44,0.2193198931143551,0.7635826728765871,2.872816040995531
6,normal,2023-01-29,2023-04-28,57361,R_composite,55,45,0.21661016271550754,0.7566988713023517,2.871294582990231
6,normal,2023-01-29,2023-04-28,57361,R_composite,55,46,0.21683616880969545,0.7587925994011644,2.886362542019924
7,normal,2023-04-29,2023-07-27,57651,R0,54,42,0.2795969983503301,0.9338878633444746,3.1188415000215173
7,normal,2023-04-29,2023-07-27,57651,R0,54,43,0.2954885525356249,1.014987299492864,2.973177875013789
7,normal,2023-04-29,2023-07-27,57651,R0,54,44,0.29113484543062706,0.9848162920487119,2.9713515419862233
7,normal,2023-04-29,2023-07-27,57651,R0,54,45,0.2760265536925689,0.9065935690218279,2.9742105830227956
7,normal,2023-04-29,2023-07-27,57651,R0,54,46,0.2752226909772499,0.9101923138605469,2.9697308329923544
7,normal,2023-04-29,2023-07-27,57651,R_raw,56,42,0.2809081305060038,0.9598988835312587,3.10971895797411
7,normal,2023-04-29,2023-07-27,57651,R_raw,56,43,0.2772755058355231,0.9364161378506176,3.1125672080088407
7,normal,2023-04-29,2023-07-27,57651,R_raw,56,44,0.28208491994679225,0.9424129246780537,3.106059916986851
7,normal,2023-04-29,2023-07-27,57651,R_raw,56,45,0.282132865983077,0.9473997017670551,3.132677291985601
7,normal,2023-04-29,2023-07-27,57651,R_raw,56,46,0.27925426868407166,0.9430859843496098,3.2348216669925023
7,normal,2023-04-29,2023-07-27,57651,R_composite,55,42,0.2795969983503301,0.9338878633444746,3.1539711669902317
7,normal,2023-04-29,2023-07-27,57651,R_composite,55,43,0.2991870544461556,1.021738329296454,3.217283749982016
7,normal,2023-04-29,2023-07-27,57651,R_composite,55,44,0.29113484543062706,0.9848162920487119,3.157775125000626
