fold,regime,run,ll_all,ll_hard25,ll_hard10,ll_lated,ll_all_std,ll_hard25_std,ll_all_base,ll_hard25_base,ll_hard10_base,ll_lated_base,delta_all,delta_hard25,delta_hard10,delta_lated
4,shock,R4_drop_C,0.5299127172388374,1.1807860617261992,1.7263949909957135,0.6157219933035757,0.24768016408087923,0.01684108430224463,0.41818946291336057,1.2290236322231496,1.9041758745035495,0.5656278509539818,0.1117232543254768,-0.04823757049695043,-0.17778088350783605,0.05009414234959386
4,shock,R5_A_only,0.4253550880360722,1.1723387751286949,1.7436606685730784,0.5937943931668845,0.016598573415103866,0.05661767536157911,0.41818946291336057,1.2290236322231496,1.9041758745035495,0.5656278509539818,0.0071656251227116274,-0.0566848570944547,-0.16051520593047108,0.028166542212902712
4,shock,R6_B_only,0.43470773954884934,1.310899860811761,2.027750723014211,0.6305724409674267,0.01526453991947473,0.04980266032102236,0.41818946291336057,1.2290236322231496,1.9041758745035495,0.5656278509539818,0.01651827663548877,0.08187622858861143,0.12357484851066136,0.06494459001344488
4,shock,R7_C_only,0.42840245489617096,1.2899247785385728,2.0032352703543133,0.5922802756565453,0.01311746854255785,0.04893831356413466,0.41818946291336057,1.2290236322231496,1.9041758745035495,0.5656278509539818,0.010212991982810393,0.060901146315423205,0.09905939585076373,0.02665242470256346
5,normal,R0_baseline,0.2942763572817181,0.9589648461209046,1.5127529242651832,0.5319467368920502,0.014991403409081045,0.049783942378862994,0.2942763572817181,0.9589648461209046,1.5127529242651832,0.5319467368920502,0.0,0.0,0.0,0.0
5,normal,R1_ABC,0.27156718981934624,0.8605373140021448,1.3011720441308083,0.4666794297004172,0.017146478435446172,0.06695906486405245,0.2942763572817181,0.9589648461209046,1.5127529242651832,0.5319467368920502,-0.022709167462371838,-0.09842753211875976,-0.21158088013437482,-0.06526730719163298
5,normal,R2_drop_A,0.304799290207711,0.9589603173606316,1.501814173198052,0.5323775338759269,0.01821304614000953,0.02183107866848381,0.2942763572817181,0.9589648461209046,1.5127529242651832,0.5319467368920502,0.010522932925992934,-4.5287602730148535e-06,-0.010938751067131047,0.0004307969838767134
5,normal,R3_drop_B,0.25486858676923174,0.7923448366659999,1.1585212649780807,0.460623566677708,0.004321547397143379,0.015913831436004357,0.2942763572817181,0.9589648461209046,1.5127529242651832,0.5319467368920502,-0.03940777051248634,-0.16662000945490474,-0.35423165928710243,-0.0713231702143422
5,normal,R4_drop_C,0.26674151434182036,0.8435001695635249,1.2502323655284442,0.48560917360389555,0.006015918931106041,0.03044033681458852,0.2942763572817181,0.9589648461209046,1.5127529242651832,0.5319467368920502,-0.02753484293989772,-0.11546467655737969,-0.26252055873673896,-0.04633756328815464
5,normal,R5_A_only,0.2668120808236508,0.8281441135364475,1.223187865042788,0.48778163778084827,0.016309822879363292,0.042301855458947615,0.2942763572817181,0.9589648461209046,1.5127529242651832,0.5319467368920502,-0.02746427645806726,-0.13082073258445714,-0.28956505922239506,-0.04416509911120192
5,normal,R6_B_only,0.29441291846224665,0.9644208974122062,1.51056025104712,0.5190428375955356,0.011578285737258812,0.04316313363925436,0.2942763572817181,0.9589648461209046,1.5127529242651832,0.5319467368920502,0.00013656118052857158,0.005456051291301556,-0.002192673218063046,-0.012903899296514587
5,normal,R7_C_only,0.29779578408747903,0.9412099906533257,1.4923706755852548,0.4969398058993102,0.02398193260572267,0.05535712571205864,0.2942763572817181,0.9589648461209046,1.5127529242651832,0.5319467368920502,0.00351942680576095,-0.017754855467578934,-0.020382248679928328,-0.03500693099273999
6,normal,R0_baseline,0.21752886300660818,0.7684644346065947,1.2915927105234166,0.3328354135921206,0.002532234165043971,0.00817516179193546,0.21752886300660818,0.7684644346065947,1.2915927105234166,0.3328354135921206,0.0,0.0,0.0,0.0
6,normal,R1_ABC,0.22167500176300217,0.7593915991464248,1.219965132787864,0.3631474628491297,0.0037444729318008097,0.005106437526689752,0.21752886300660818,0.7684644346065947,1.2915927105234166,0.3328354135921206,0.004146138756393997,-0.009072835460169903,-0.07162757773555262,0.030312049257009088
6,normal,R2_drop_A,0.22155160907639412,0.7516426379481898,1.2409716570699822,0.3364978270714369,0.007641576281050538,0.0017801694110285103,0.21752886300660818,0.7684644346065947,1.2915927105234166,0.3328354135921206,0.0040227460697859485,-0.016821796658404997,-0.05062105345343437,0.0036624134793162844
6,normal,R3_drop_B,0.21965602731702621,0.7652889880363081,1.2572201064649242,0.3232328236566696,0.00340363207318782,0.007465804886380353,0.21752886300660818,0.7684644346065947,1.2915927105234166,0.3328354135921206,0.0021271643104180393,-0.0031754465702866774,-0.034372604058492406,-0.00960258993545099
6,normal,R4_drop_C,0.2271193859984831,0.7634505998921988,1.2297661075512756,0.3853962597567513,0.014391635745934241,0.012797222014091489,0.21752886300660818,0.7684644346065947,1.2915927105234166,0.3328354135921206,0.009590522991874934,-0.005013834714395982,-0.06182660297214104,0.05256084616463069
6,normal,R5_A_only,0.22192542105838134,0.7587362762802934,1.2580582146845753,0.32655259693565086,0.010707872666113305,0.010647287453307985,0.21752886300660818,0.7684644346065947,1.2915927105234166,0.3328354135921206,0.004396558051773164,-0.009728158326301362,-0.03353449583884127,-0.006282816656469736
6,normal,R6_B_only,0.21826933979174087,0.7630941000244661,1.2684074693466851,0.3527701288113877,0.00348147332521988,0.0019115449031397245,0.21752886300660818,0.7684644346065947,1.2915927105234166,0.3328354135921206,0.0007404767851326988,-0.005370334582128655,-0.023185241176731486,0.019934715219267096
6,normal,R7_C_only,0.21500236662985045,0.7532661844646693,1.2776336596682487,0.3260235554754473,0.0024291989331785293,0.011515379587776068,0.21752886300660818,0.7684644346065947,1.2915927105234166,0.3328354135921206,-0.0025264963767577253,-0.01519825014192544,-0.01395905085516791,-0.006811858116673286
