station_code,name,address,suburb,postcode,brand,fuel_code,price,date
20042,Caltex Village Grocer Warrawong,"42-46 KING ST, WARRAWONG NSW 2502",Warrawong,2502,Caltex,PDL,239.9,2026-05-06
20042,Caltex Village Grocer Warrawong,"42-46 KING ST, WARRAWONG NSW 2502",Warrawong,2502,Caltex,U91,179.9,2026-05-06
20043,Mobil Fuel Bodalla,"122 PRINCES HWY, BODALLA NSW 2545",Bodalla,2545,Mobil,DL,241.9,2026-05-06
20043,Mobil Fuel Bodalla,"122 PRINCES HWY, BODALLA NSW 2545",Bodalla,2545,Mobil,U91,182.9,2026-05-06
20044,Mendooran Fuels,"33 BANDULLA ST, MENDOORAN NSW 2842",Mendooran,2842,Independent,DL,239.9,2026-05-06
20044,Mendooran Fuels,"33 BANDULLA ST, MENDOORAN NSW 2842",Mendooran,2842,Independent,P98,207.9,2026-05-06
20044,Mendooran Fuels,"33 BANDULLA ST, MENDOORAN NSW 2842",Mendooran,2842,Independent,U91,185.9,2026-05-06
20045,Budget petrol,"275 BAY ST, BRIGHTON-LE-SANDS NSW 2216",Brighton-Le-Sands,2216,Budget,E10,177.5,2026-05-06
20045,Budget petrol,"275 BAY ST, BRIGHTON-LE-SANDS NSW 2216",Brighton-Le-Sands,2216,Budget,P98,199.5,2026-05-06
20045,Budget petrol,"275 BAY ST, BRIGHTON-LE-SANDS NSW 2216",Brighton-Le-Sands,2216,Budget,PDL,239.5,2026-05-06
20045,Budget petrol,"275 BAY ST, BRIGHTON-LE-SANDS NSW 2216",Brighton-Le-Sands,2216,Budget,U91,179.5,2026-05-06
20046,Ampol Foodary Halfway Creek,"50 KUNGALA RD, HALFWAY CREEK NSW 2460",Halfway Creek,2460,Ampol Foodary,DL,246.9,2026-05-06
20046,Ampol Foodary Halfway Creek,"50 KUNGALA RD, HALFWAY CREEK NSW 2460",Halfway Creek,2460,Ampol Foodary,E10,181.9,2026-05-06
20046,Ampol Foodary Halfway Creek,"50 KUNGALA RD, HALFWAY CREEK NSW 2460",Halfway Creek,2460,Ampol Foodary,P95,200.9,2026-05-06
20046,Ampol Foodary Halfway Creek,"50 KUNGALA RD, HALFWAY CREEK NSW 2460",Halfway Creek,2460,Ampol Foodary,P98,210.9,2026-05-06
20046,Ampol Foodary Halfway Creek,"50 KUNGALA RD, HALFWAY CREEK NSW 2460",Halfway Creek,2460,Ampol Foodary,PDL,249.9,2026-05-06
20046,Ampol Foodary Halfway Creek,"50 KUNGALA RD, HALFWAY CREEK NSW 2460",Halfway Creek,2460,Ampol Foodary,U91,183.9,2026-05-06
20047,ARKO ENERGY GOULBURN,"33-35 LAGOON ST, GOULBURN NSW 2580",Goulburn,2580,Arko Energy,E10,174.7,2026-05-06
20047,ARKO ENERGY GOULBURN,"33-35 LAGOON ST, GOULBURN NSW 2580",Goulburn,2580,Arko Energy,P98,199.7,2026-05-06
20047,ARKO ENERGY GOULBURN,"33-35 LAGOON ST, GOULBURN NSW 2580",Goulburn,2580,Arko Energy,U91,176.7,2026-05-06
20048,Shell Temora,"145-147 HOSKINS ST, TEMORA NSW 2666",Temora,2666,Shell,P95,208.9,2026-05-06
20048,Shell Temora,"145-147 HOSKINS ST, TEMORA NSW 2666",Temora,2666,Shell,P98,220.9,2026-05-06
20048,Shell Temora,"145-147 HOSKINS ST, TEMORA NSW 2666",Temora,2666,Shell,PDL,243.9,2026-05-06
20048,Shell Temora,"145-147 HOSKINS ST, TEMORA NSW 2666",Temora,2666,Shell,U91,191.9,2026-05-06
20049,Glenreagh General Store,"49 CORAMBA ST, GLENREAGH NSW 2450",Glenreagh,2450,Independent,DL,254.9,2026-05-06
20049,Glenreagh General Store,"49 CORAMBA ST, GLENREAGH NSW 2450",Glenreagh,2450,Independent,U91,195.9,2026-05-06
20050,BP Mayfield,"23 MAITLAND RD, MAYFIELD NSW 2304",Mayfield,2304,BP,E10,178.9,2026-05-06
20050,BP Mayfield,"23 MAITLAND RD, MAYFIELD NSW 2304",Mayfield,2304,BP,P98,204.9,2026-05-06
20050,BP Mayfield,"23 MAITLAND RD, MAYFIELD NSW 2304",Mayfield,2304,BP,PDL,246.9,2026-05-06
20050,BP Mayfield,"23 MAITLAND RD, MAYFIELD NSW 2304",Mayfield,2304,BP,U91,180.9,2026-05-06
20051,Ampol Guyra,"4352 NEW ENGLAND HWY, GUYRA NSW 2365",Guyra,2365,Ampol,DL,249.5,2026-05-06
20051,Ampol Guyra,"4352 NEW ENGLAND HWY, GUYRA NSW 2365",Guyra,2365,Ampol,P98,222.5,2026-05-06
20051,Ampol Guyra,"4352 NEW ENGLAND HWY, GUYRA NSW 2365",Guyra,2365,Ampol,U91,197.5,2026-05-06
20052,Tea Tree Roadhouse,"158 MOUNT DARRAGH RD, SOUTH PAMBULA NSW 2549",South Pambula,2549,Shell,DL,277.9,2026-05-06
20052,Tea Tree Roadhouse,"158 MOUNT DARRAGH RD, SOUTH PAMBULA NSW 2549",South Pambula,2549,Shell,P98,221.9,2026-05-06
20052,Tea Tree Roadhouse,"158 MOUNT DARRAGH RD, SOUTH PAMBULA NSW 2549",South Pambula,2549,Shell,U91,197.9,2026-05-06
20053,BP Glen Innes,"205 FERGUSON ST, GLEN INNES NSW 2370",Glen Innes,2370,BP,DL,256.9,2026-05-06
20053,BP Glen Innes,"205 FERGUSON ST, GLEN INNES NSW 2370",Glen Innes,2370,BP,P98,230.9,2026-05-06
20053,BP Glen Innes,"205 FERGUSON ST, GLEN INNES NSW 2370",Glen Innes,2370,BP,U91,196.9,2026-05-06
20054,Speedway Warabrook,"Shop 9/3 Angophora Dr, Warabrook NSW 2304",Warabrook,2304,Speedway,DL,228.9,2026-05-06
20054,Speedway Warabrook,"Shop 9/3 Angophora Dr, Warabrook NSW 2304",Warabrook,2304,Speedway,E10,174.5,2026-05-06
20054,Speedway Warabrook,"Shop 9/3 Angophora Dr, Warabrook NSW 2304",Warabrook,2304,Speedway,P98,196.5,2026-05-06
20054,Speedway Warabrook,"Shop 9/3 Angophora Dr, Warabrook NSW 2304",Warabrook,2304,Speedway,U91,176.5,2026-05-06
20055,Long flat store,"5019 OXLEY HWY, LONG FLAT NSW 2446",Long Flat,2446,Ampol,DL,340.9,2026-05-06
20055,Long flat store,"5019 OXLEY HWY, LONG FLAT NSW 2446",Long Flat,2446,Ampol,P95,269.9,2026-05-06
20056,Metro Orange Bathurst Road,"68 BATHURST RD, ORANGE NSW 2800",Orange,2800,Metro Fuel,DL,245.9,2026-05-06
20056,Metro Orange Bathurst Road,"68 BATHURST RD, ORANGE NSW 2800",Orange,2800,Metro Fuel,E10,180.9,2026-05-06
20056,Metro Orange Bathurst Road,"68 BATHURST RD, ORANGE NSW 2800",Orange,2800,Metro Fuel,P95,195.9,2026-05-06
20056,Metro Orange Bathurst Road,"68 BATHURST RD, ORANGE NSW 2800",Orange,2800,Metro Fuel,U91,182.9,2026-05-06
20057,7-Eleven Nowra,"104 WORRIGEE ST, NOWRA NSW 2541",Nowra,2541,7-Eleven,E10,174.9,2026-05-06
20057,7-Eleven Nowra,"104 WORRIGEE ST, NOWRA NSW 2541",Nowra,2541,7-Eleven,P95,193.9,2026-05-06
20057,7-Eleven Nowra,"104 WORRIGEE ST, NOWRA NSW 2541",Nowra,2541,7-Eleven,P98,202.9,2026-05-06
20057,7-Eleven Nowra,"104 WORRIGEE ST, NOWRA NSW 2541",Nowra,2541,7-Eleven,PDL,241.9,2026-05-06
20057,7-Eleven Nowra,"104 WORRIGEE ST, NOWRA NSW 2541",Nowra,2541,7-Eleven,U91,176.9,2026-05-06
20059,South West Fuel - Boorowa,"84 MARSDEN ST, BOOROWA NSW 2586",Boorowa,2586,Ampol,DL,253.9,2026-05-06
20059,South West Fuel - Boorowa,"84 MARSDEN ST, BOOROWA NSW 2586",Boorowa,2586,Ampol,P98,231.9,2026-05-06
20059,South West Fuel - Boorowa,"84 MARSDEN ST, BOOROWA NSW 2586",Boorowa,2586,Ampol,U91,211.9,2026-05-06
20060,Ag Warehouse,"29 TONGS ST, FINLEY NSW 2713",Finley,2713,BP,DL,269.9,2026-05-06
20060,Ag Warehouse,"29 TONGS ST, FINLEY NSW 2713",Finley,2713,BP,U91,199.9,2026-05-06
20061,Stewart St East Carpark,"17 Stewart St, Wollongong NSW 2500",Wollongong,2500,NRMA,EV,0.0,2026-05-06
20062,7-Eleven Lavington,"342 URANA RD, LAVINGTON NSW 2641",Lavington,2641,7-Eleven,E10,183.9,2026-05-06
20062,7-Eleven Lavington,"342 URANA RD, LAVINGTON NSW 2641",Lavington,2641,7-Eleven,P95,201.9,2026-05-06
20062,7-Eleven Lavington,"342 URANA RD, LAVINGTON NSW 2641",Lavington,2641,7-Eleven,P98,210.9,2026-05-06
20062,7-Eleven Lavington,"342 URANA RD, LAVINGTON NSW 2641",Lavington,2641,7-Eleven,PDL,245.9,2026-05-06
20062,7-Eleven Lavington,"342 URANA RD, LAVINGTON NSW 2641",Lavington,2641,7-Eleven,U91,185.9,2026-05-06
20063,Active fuel,"SHOP 8 24 LAGONDA DR, INGLEBURN NSW 2565",Ingleburn,2565,Independent,DL,230.5,2026-05-06
20063,Active fuel,"SHOP 8 24 LAGONDA DR, INGLEBURN NSW 2565",Ingleburn,2565,Independent,E10,168.5,2026-05-06
20063,Active fuel,"SHOP 8 24 LAGONDA DR, INGLEBURN NSW 2565",Ingleburn,2565,Independent,P98,194.5,2026-05-06
20063,Active fuel,"SHOP 8 24 LAGONDA DR, INGLEBURN NSW 2565",Ingleburn,2565,Independent,U91,170.5,2026-05-06
20064,BP Narrabri,"BP SERVICE STATION RES 65 COOMA RD, NARRABRI NSW 2390",Narrabri,2390,BP,DL,249.9,2026-05-06
20064,BP Narrabri,"BP SERVICE STATION RES 65 COOMA RD, NARRABRI NSW 2390",Narrabri,2390,BP,P98,224.9,2026-05-06
20064,BP Narrabri,"BP SERVICE STATION RES 65 COOMA RD, NARRABRI NSW 2390",Narrabri,2390,BP,PDL,253.9,2026-05-06
20064,BP Narrabri,"BP SERVICE STATION RES 65 COOMA RD, NARRABRI NSW 2390",Narrabri,2390,BP,U91,204.9,2026-05-06
20065,Ampol Warrawong,"27-41 KING ST, WARRAWONG NSW 2502",Warrawong,2502,Ampol,E10,177.9,2026-05-06
20065,Ampol Warrawong,"27-41 KING ST, WARRAWONG NSW 2502",Warrawong,2502,Ampol,P98,203.9,2026-05-06
20065,Ampol Warrawong,"27-41 KING ST, WARRAWONG NSW 2502",Warrawong,2502,Ampol,PDL,245.9,2026-05-06
20065,Ampol Warrawong,"27-41 KING ST, WARRAWONG NSW 2502",Warrawong,2502,Ampol,U91,179.9,2026-05-06
20067,AMPOL ROUSEHILL,"271 ANNANGROVE ROAD, Rouse Hill NSW 2155",Rouse Hill,2155,Ampol,E10,173.5,2026-05-06
20067,AMPOL ROUSEHILL,"271 ANNANGROVE ROAD, Rouse Hill NSW 2155",Rouse Hill,2155,Ampol,P95,193.5,2026-05-06
20067,AMPOL ROUSEHILL,"271 ANNANGROVE ROAD, Rouse Hill NSW 2155",Rouse Hill,2155,Ampol,P98,202.5,2026-05-06
20067,AMPOL ROUSEHILL,"271 ANNANGROVE ROAD, Rouse Hill NSW 2155",Rouse Hill,2155,Ampol,PDL,239.5,2026-05-06
20067,AMPOL ROUSEHILL,"271 ANNANGROVE ROAD, Rouse Hill NSW 2155",Rouse Hill,2155,Ampol,U91,175.5,2026-05-06
20068,METRO PETROLEUM BALLINA,"323 RIVER ST, BALLINA NSW 2478",Ballina,2478,Metro Fuel,E10,183.5,2026-05-06
20068,METRO PETROLEUM BALLINA,"323 RIVER ST, BALLINA NSW 2478",Ballina,2478,Metro Fuel,P95,195.5,2026-05-06
20068,METRO PETROLEUM BALLINA,"323 RIVER ST, BALLINA NSW 2478",Ballina,2478,Metro Fuel,P98,209.5,2026-05-06
20068,METRO PETROLEUM BALLINA,"323 RIVER ST, BALLINA NSW 2478",Ballina,2478,Metro Fuel,PDL,245.5,2026-05-06
20068,METRO PETROLEUM BALLINA,"323 RIVER ST, BALLINA NSW 2478",Ballina,2478,Metro Fuel,U91,185.5,2026-05-06
20070,OTR Boolaroo,"106 MUNIBUNG RD, BOOLAROO NSW 2284",Boolaroo,2284,Shell,DL,245.9,2026-05-06
20070,OTR Boolaroo,"106 MUNIBUNG RD, BOOLAROO NSW 2284",Boolaroo,2284,Shell,E10,177.9,2026-05-06
20070,OTR Boolaroo,"106 MUNIBUNG RD, BOOLAROO NSW 2284",Boolaroo,2284,Shell,P98,206.9,2026-05-06
20070,OTR Boolaroo,"106 MUNIBUNG RD, BOOLAROO NSW 2284",Boolaroo,2284,Shell,PDL,249.9,2026-05-06
20070,OTR Boolaroo,"106 MUNIBUNG RD, BOOLAROO NSW 2284",Boolaroo,2284,Shell,U91,179.9,2026-05-06
20071,7-Eleven Robin Hill,"98 CORPORATION AV, ROBIN HILL NSW 2795",Robin Hill,2795,7-Eleven,E10,173.9,2026-05-06
20071,7-Eleven Robin Hill,"98 CORPORATION AV, ROBIN HILL NSW 2795",Robin Hill,2795,7-Eleven,P95,193.4,2026-05-06
20071,7-Eleven Robin Hill,"98 CORPORATION AV, ROBIN HILL NSW 2795",Robin Hill,2795,7-Eleven,P98,199.9,2026-05-06
20071,7-Eleven Robin Hill,"98 CORPORATION AV, ROBIN HILL NSW 2795",Robin Hill,2795,7-Eleven,PDL,239.9,2026-05-06
20071,7-Eleven Robin Hill,"98 CORPORATION AV, ROBIN HILL NSW 2795",Robin Hill,2795,7-Eleven,U91,175.9,2026-05-06
20072,Spar Express Yamba,"7 WOOLI ST, YAMBA NSW 2464",Yamba,2464,Liberty,DL,246.9,2026-05-06
20072,Spar Express Yamba,"7 WOOLI ST, YAMBA NSW 2464",Yamba,2464,Liberty,P98,209.5,2026-05-06
20072,Spar Express Yamba,"7 WOOLI ST, YAMBA NSW 2464",Yamba,2464,Liberty,U91,193.9,2026-05-06
20074,OTR Hamilton Tudor Street,"56 TUDOR ST, HAMILTON NSW 2303",Hamilton,2303,Shell,E10,174.9,2026-05-06
20074,OTR Hamilton Tudor Street,"56 TUDOR ST, HAMILTON NSW 2303",Hamilton,2303,Shell,P98,203.9,2026-05-06
20074,OTR Hamilton Tudor Street,"56 TUDOR ST, HAMILTON NSW 2303",Hamilton,2303,Shell,PDL,245.9,2026-05-06
20074,OTR Hamilton Tudor Street,"56 TUDOR ST, HAMILTON NSW 2303",Hamilton,2303,Shell,U91,176.9,2026-05-06
20075,OTR Prestons,"1-5 YATO RD, PRESTONS NSW 2170",Prestons,2170,Shell,DL,242.9,2026-05-06
20075,OTR Prestons,"1-5 YATO RD, PRESTONS NSW 2170",Prestons,2170,Shell,E10,177.9,2026-05-06
20075,OTR Prestons,"1-5 YATO RD, PRESTONS NSW 2170",Prestons,2170,Shell,P95,196.9,2026-05-06
20075,OTR Prestons,"1-5 YATO RD, PRESTONS NSW 2170",Prestons,2170,Shell,P98,206.9,2026-05-06
20075,OTR Prestons,"1-5 YATO RD, PRESTONS NSW 2170",Prestons,2170,Shell,PDL,246.9,2026-05-06
20075,OTR Prestons,"1-5 YATO RD, PRESTONS NSW 2170",Prestons,2170,Shell,U91,179.9,2026-05-06
20078,Metro Weston,"191 CESSNOCK RD, WESTON NSW 2326",Weston,2326,Metro Fuel,E10,193.9,2026-05-06
20078,Metro Weston,"191 CESSNOCK RD, WESTON NSW 2326",Weston,2326,Metro Fuel,PDL,254.9,2026-05-06
20078,Metro Weston,"191 CESSNOCK RD, WESTON NSW 2326",Weston,2326,Metro Fuel,U91,195.9,2026-05-06
20079,Pearl Energy Colyton,"86 GREAT WESTERN HWY, COLYTON NSW 2760",Colyton,2760,Independent,DL,227.5,2026-05-06
20079,Pearl Energy Colyton,"86 GREAT WESTERN HWY, COLYTON NSW 2760",Colyton,2760,Independent,E10,168.5,2026-05-06
20079,Pearl Energy Colyton,"86 GREAT WESTERN HWY, COLYTON NSW 2760",Colyton,2760,Independent,P98,192.5,2026-05-06
20079,Pearl Energy Colyton,"86 GREAT WESTERN HWY, COLYTON NSW 2760",Colyton,2760,Independent,PDL,227.5,2026-05-06
20079,Pearl Energy Colyton,"86 GREAT WESTERN HWY, COLYTON NSW 2760",Colyton,2760,Independent,U91,170.5,2026-05-06
20080,Metro Berkeley,"57 WINNIMA WAY, BERKELEY NSW 2506",Berkeley,2506,Metro Fuel,E10,182.9,2026-05-06
20080,Metro Berkeley,"57 WINNIMA WAY, BERKELEY NSW 2506",Berkeley,2506,Metro Fuel,P98,207.9,2026-05-06
20080,Metro Berkeley,"57 WINNIMA WAY, BERKELEY NSW 2506",Berkeley,2506,Metro Fuel,PDL,235.9,2026-05-06
20080,Metro Berkeley,"57 WINNIMA WAY, BERKELEY NSW 2506",Berkeley,2506,Metro Fuel,U91,184.9,2026-05-06
20081,SPEEDWAY WOLLONGONG,"505-507 CROWN ST, WEST WOLLONGONG NSW 2500",West Wollongong,2500,Speedway,E10,172.5,2026-05-06
20081,SPEEDWAY WOLLONGONG,"505-507 CROWN ST, WEST WOLLONGONG NSW 2500",West Wollongong,2500,Speedway,LPG,113.5,2026-05-06
20081,SPEEDWAY WOLLONGONG,"505-507 CROWN ST, WEST WOLLONGONG NSW 2500",West Wollongong,2500,Speedway,P98,198.5,2026-05-06
20081,SPEEDWAY WOLLONGONG,"505-507 CROWN ST, WEST WOLLONGONG NSW 2500",West Wollongong,2500,Speedway,PDL,247.5,2026-05-06
20081,SPEEDWAY WOLLONGONG,"505-507 CROWN ST, WEST WOLLONGONG NSW 2500",West Wollongong,2500,Speedway,U91,174.5,2026-05-06
20082,Bradshaw Mechanical,"23 FITZROY ST, BINALONG NSW 2584",Binalong,2584,Independent,DL,267.0,2026-05-06
20082,Bradshaw Mechanical,"23 FITZROY ST, BINALONG NSW 2584",Binalong,2584,Independent,P95,225.0,2026-05-06
20083,Pearl Energy Charmhaven,"211 PACIFIC HWY, CHARMHAVEN NSW 2263",Charmhaven,2263,Pearl Energy,E10,178.5,2026-05-06
20083,Pearl Energy Charmhaven,"211 PACIFIC HWY, CHARMHAVEN NSW 2263",Charmhaven,2263,Pearl Energy,P98,202.5,2026-05-06
20083,Pearl Energy Charmhaven,"211 PACIFIC HWY, CHARMHAVEN NSW 2263",Charmhaven,2263,Pearl Energy,PDL,234.5,2026-05-06
20083,Pearl Energy Charmhaven,"211 PACIFIC HWY, CHARMHAVEN NSW 2263",Charmhaven,2263,Pearl Energy,U91,180.5,2026-05-06
20084,CFS Wee Waa,"45 BOOLCARROL RD, WEE WAA NSW 2388",Wee Waa,2388,BP,DL,249.0,2026-05-06
20084,CFS Wee Waa,"45 BOOLCARROL RD, WEE WAA NSW 2388",Wee Waa,2388,BP,P98,235.0,2026-05-06
20084,CFS Wee Waa,"45 BOOLCARROL RD, WEE WAA NSW 2388",Wee Waa,2388,BP,U91,212.0,2026-05-06
20085,Metro Orange- Self-serve,"1686 FOREST RD, ORANGE NSW 2800",Orange,2800,Metro Fuel,DL,253.9,2026-05-06
20085,Metro Orange- Self-serve,"1686 FOREST RD, ORANGE NSW 2800",Orange,2800,Metro Fuel,PDL,253.9,2026-05-06
20086,Metro Petroleum Scullin,"GARAGE 120 ROSS SMITH CR, SCULLIN ACT 2614",Scullin,2614,Metro Fuel,E10,173.9,2026-05-06
20086,Metro Petroleum Scullin,"GARAGE 120 ROSS SMITH CR, SCULLIN ACT 2614",Scullin,2614,Metro Fuel,P98,202.9,2026-05-06
20086,Metro Petroleum Scullin,"GARAGE 120 ROSS SMITH CR, SCULLIN ACT 2614",Scullin,2614,Metro Fuel,PDL,266.9,2026-05-06
20086,Metro Petroleum Scullin,"GARAGE 120 ROSS SMITH CR, SCULLIN ACT 2614",Scullin,2614,Metro Fuel,U91,175.9,2026-05-06
20087,Douglas Park Service Station,"145 CAMDEN RD, DOUGLAS PARK NSW 2569",Douglas Park,2569,Independent,P98,239.9,2026-05-06
20087,Douglas Park Service Station,"145 CAMDEN RD, DOUGLAS PARK NSW 2569",Douglas Park,2569,Independent,PDL,259.9,2026-05-06
20087,Douglas Park Service Station,"145 CAMDEN RD, DOUGLAS PARK NSW 2569",Douglas Park,2569,Independent,U91,189.9,2026-05-06
20088,Port Pitstop,"21-27 TARCOOLA ST, POONCARIE NSW 2648",Pooncarie,2648,Independent,DL,249.9,2026-05-06
20088,Port Pitstop,"21-27 TARCOOLA ST, POONCARIE NSW 2648",Pooncarie,2648,Independent,P98,219.9,2026-05-06
20088,Port Pitstop,"21-27 TARCOOLA ST, POONCARIE NSW 2648",Pooncarie,2648,Independent,U91,199.9,2026-05-06
20089,SPEEDWAY PARRAMATTA,"127A ALFRED ST, PARRAMATTA NSW 2150",Parramatta,2150,Speedway,DL,239.5,2026-05-06
20089,SPEEDWAY PARRAMATTA,"127A ALFRED ST, PARRAMATTA NSW 2150",Parramatta,2150,Speedway,P98,199.5,2026-05-06
20089,SPEEDWAY PARRAMATTA,"127A ALFRED ST, PARRAMATTA NSW 2150",Parramatta,2150,Speedway,U91,175.5,2026-05-06
20090,METRO PETROLEUM PHILLIP,"103 HINDMARSH DR, PHILLIP ACT 2606",Phillip,2606,Metro Fuel,E10,179.9,2026-05-06
20090,METRO PETROLEUM PHILLIP,"103 HINDMARSH DR, PHILLIP ACT 2606",Phillip,2606,Metro Fuel,P98,199.9,2026-05-06
20090,METRO PETROLEUM PHILLIP,"103 HINDMARSH DR, PHILLIP ACT 2606",Phillip,2606,Metro Fuel,PDL,259.9,2026-05-06
20090,METRO PETROLEUM PHILLIP,"103 HINDMARSH DR, PHILLIP ACT 2606",Phillip,2606,Metro Fuel,U91,183.9,2026-05-06
20091,BP Moorebank,"226 NEWBRIDGE RD, MOOREBANK NSW 2170",Moorebank,2170,BP,DL,235.9,2026-05-06
20091,BP Moorebank,"226 NEWBRIDGE RD, MOOREBANK NSW 2170",Moorebank,2170,BP,E10,169.9,2026-05-06
20091,BP Moorebank,"226 NEWBRIDGE RD, MOOREBANK NSW 2170",Moorebank,2170,BP,P95,205.9,2026-05-06
20091,BP Moorebank,"226 NEWBRIDGE RD, MOOREBANK NSW 2170",Moorebank,2170,BP,P98,215.9,2026-05-06
20091,BP Moorebank,"226 NEWBRIDGE RD, MOOREBANK NSW 2170",Moorebank,2170,BP,PDL,239.9,2026-05-06
20091,BP Moorebank,"226 NEWBRIDGE RD, MOOREBANK NSW 2170",Moorebank,2170,BP,U91,173.9,2026-05-06
20092,OTR Broken Hill South,"90 PATTON ST, BROKEN HILL NSW 2880",Broken Hill,2880,Shell,DL,245.9,2026-05-06
20092,OTR Broken Hill South,"90 PATTON ST, BROKEN HILL NSW 2880",Broken Hill,2880,Shell,E10,177.9,2026-05-06
20092,OTR Broken Hill South,"90 PATTON ST, BROKEN HILL NSW 2880",Broken Hill,2880,Shell,P98,206.9,2026-05-06
20092,OTR Broken Hill South,"90 PATTON ST, BROKEN HILL NSW 2880",Broken Hill,2880,Shell,U91,179.9,2026-05-06
20093,PEARL ENERGY QUEANBEYAN,"46 LOWE ST, QUEANBEYAN NSW 2620",Queanbeyan,2620,Pearl Energy,E10,175.9,2026-05-06
20093,PEARL ENERGY QUEANBEYAN,"46 LOWE ST, QUEANBEYAN NSW 2620",Queanbeyan,2620,Pearl Energy,P98,199.9,2026-05-06
20093,PEARL ENERGY QUEANBEYAN,"46 LOWE ST, QUEANBEYAN NSW 2620",Queanbeyan,2620,Pearl Energy,PDL,243.5,2026-05-06
20093,PEARL ENERGY QUEANBEYAN,"46 LOWE ST, QUEANBEYAN NSW 2620",Queanbeyan,2620,Pearl Energy,U91,177.9,2026-05-06
20095,AMPOL PARKLEA,"Shop 3, 1190 Miami Street Glenwood NSW 2768",1190 Miami Street Glenwood,2768,Ampol,E10,176.9,2026-05-06
20095,AMPOL PARKLEA,"Shop 3, 1190 Miami Street Glenwood NSW 2768",1190 Miami Street Glenwood,2768,Ampol,P95,195.9,2026-05-06
20095,AMPOL PARKLEA,"Shop 3, 1190 Miami Street Glenwood NSW 2768",1190 Miami Street Glenwood,2768,Ampol,P98,205.9,2026-05-06
20095,AMPOL PARKLEA,"Shop 3, 1190 Miami Street Glenwood NSW 2768",1190 Miami Street Glenwood,2768,Ampol,PDL,251.9,2026-05-06
20095,AMPOL PARKLEA,"Shop 3, 1190 Miami Street Glenwood NSW 2768",1190 Miami Street Glenwood,2768,Ampol,U91,178.9,2026-05-06
20096,Shell Young Metro,"85 MAIN ST, YOUNG NSW 2594",Young,2594,Metro Fuel,E10,179.9,2026-05-06
20096,Shell Young Metro,"85 MAIN ST, YOUNG NSW 2594",Young,2594,Metro Fuel,P98,209.9,2026-05-06
20096,Shell Young Metro,"85 MAIN ST, YOUNG NSW 2594",Young,2594,Metro Fuel,PDL,249.9,2026-05-06
20096,Shell Young Metro,"85 MAIN ST, YOUNG NSW 2594",Young,2594,Metro Fuel,U91,182.9,2026-05-06
20097,Liberty Bingara Cafe,"56 FINCH ST, BINGARA NSW 2404",Bingara,2404,Liberty,DL,248.9,2026-05-06
20097,Liberty Bingara Cafe,"56 FINCH ST, BINGARA NSW 2404",Bingara,2404,Liberty,P98,220.9,2026-05-06
20097,Liberty Bingara Cafe,"56 FINCH ST, BINGARA NSW 2404",Bingara,2404,Liberty,U91,189.9,2026-05-06
20098,Metro Scone(Pegasus pitstop),"18 KELLY ST, SCONE NSW 2337",Scone,2337,Metro Fuel,E10,191.9,2026-05-06
20098,Metro Scone(Pegasus pitstop),"18 KELLY ST, SCONE NSW 2337",Scone,2337,Metro Fuel,P98,217.9,2026-05-06
20098,Metro Scone(Pegasus pitstop),"18 KELLY ST, SCONE NSW 2337",Scone,2337,Metro Fuel,PDL,261.9,2026-05-06
20098,Metro Scone(Pegasus pitstop),"18 KELLY ST, SCONE NSW 2337",Scone,2337,Metro Fuel,U91,193.9,2026-05-06
20099,ARKO ENERGY FORESTVILLE,"656 WARRINGAH RD, FORESTVILLE NSW 2087",Forestville,2087,Arko Energy,DL,235.9,2026-05-06
20099,ARKO ENERGY FORESTVILLE,"656 WARRINGAH RD, FORESTVILLE NSW 2087",Forestville,2087,Arko Energy,E10,167.3,2026-05-06
20099,ARKO ENERGY FORESTVILLE,"656 WARRINGAH RD, FORESTVILLE NSW 2087",Forestville,2087,Arko Energy,P98,191.3,2026-05-06
20099,ARKO ENERGY FORESTVILLE,"656 WARRINGAH RD, FORESTVILLE NSW 2087",Forestville,2087,Arko Energy,PDL,235.9,2026-05-06
20099,ARKO ENERGY FORESTVILLE,"656 WARRINGAH RD, FORESTVILLE NSW 2087",Forestville,2087,Arko Energy,U91,169.3,2026-05-06
20100,Enhance Merrylands,"506 MERRYLANDS RD, MERRYLANDS WEST NSW 2160",Merrylands West,2160,Enhance,E10,174.9,2026-05-06
20100,Enhance Merrylands,"506 MERRYLANDS RD, MERRYLANDS WEST NSW 2160",Merrylands West,2160,Enhance,P98,199.3,2026-05-06
20100,Enhance Merrylands,"506 MERRYLANDS RD, MERRYLANDS WEST NSW 2160",Merrylands West,2160,Enhance,PDL,227.9,2026-05-06
20100,Enhance Merrylands,"506 MERRYLANDS RD, MERRYLANDS WEST NSW 2160",Merrylands West,2160,Enhance,U91,176.5,2026-05-06
20102,Enhance Smeaton Grange,"79 HARTLEY RD, SMEATON GRANGE NSW 2567",Smeaton Grange,2567,Enhance,PDL,230.9,2026-05-06
20103,Pearl Energy Bomaderry,"266 PRINCES HWY, BOMADERRY NSW 2541",Bomaderry,2541,Pearl Energy,E10,176.5,2026-05-06
20103,Pearl Energy Bomaderry,"266 PRINCES HWY, BOMADERRY NSW 2541",Bomaderry,2541,Pearl Energy,P95,190.5,2026-05-06
