fold,regime,val_start,val_end,val_rows,n_lated,run,n_features,seed,ll_all,ll_hard25,ll_hard10,ll_lated,fit_s
5,normal,2022-10-31,2023-01-28,57613,7815,R2_10c,52,43,0.2687326498934478,0.8072402559456155,1.1335480590720153,0.523838491754343,2.4779385419969913
5,normal,2022-10-31,2023-01-28,57613,7815,R2_10c,52,44,0.2591395994232803,0.7945952816648132,1.1226061793329851,0.4969647039419856,2.5114027920062654
5,normal,2022-10-31,2023-01-28,57613,7815,R2_10c,52,45,0.29388096716083695,0.8376572244527412,1.1791847208099038,0.5355433339699224,2.4704517499776557
5,normal,2022-10-31,2023-01-28,57613,7815,R2_10c,52,46,0.25648114326045846,0.7860876168583157,1.1188509962041326,0.4965915404514222,2.4724492499954067
6,normal,2023-01-29,2023-04-28,57361,2116,R0,50,42,0.21814575196132616,0.7681255186952684,1.2973647003132562,0.32887305138582007,2.6206100409908686
6,normal,2023-01-29,2023-04-28,57361,2116,R0,50,43,0.21810939574304986,0.7738385914536569,1.2976794255117514,0.34471251157739213,2.5158499169920105
6,normal,2023-01-29,2023-04-28,57361,2116,R0,50,44,0.21321491480999755,0.7570101956733397,1.2656565209442323,0.32709221334909877,2.5193880000151694
6,normal,2023-01-29,2023-04-28,57361,2116,R0,50,45,0.21994291579341932,0.7650961186832339,1.2494837103042817,0.33386857254693997,2.4977717910078354
6,normal,2023-01-29,2023-04-28,57361,2116,R0,50,46,0.21823133672524786,0.7782517485274747,1.3477791955435616,0.3296307191013519,2.483237249980448
6,normal,2023-01-29,2023-04-28,57361,2116,R1_5c,52,42,0.21441833441892968,0.7486889753995773,1.2419033550321914,0.33739948826678684,2.5784641659993213
6,normal,2023-01-29,2023-04-28,57361,2116,R1_5c,52,43,0.2192744244616781,0.7614085527517779,1.2558026771942346,0.3199745315641313,2.5553794169973116
6,normal,2023-01-29,2023-04-28,57361,2116,R1_5c,52,44,0.22110369951241352,0.7746860509295129,1.2798724662813774,0.3298090118398253,2.573077374981949
6,normal,2023-01-29,2023-04-28,57361,2116,R1_5c,52,45,0.2144867362771924,0.7596552012729424,1.2494204097853308,0.31984647336913014,2.55060395898181
6,normal,2023-01-29,2023-04-28,57361,2116,R1_5c,52,46,0.240343910621693,0.7492426010476562,1.2632921651297426,0.3257334796383808,2.567346291994909
6,normal,2023-01-29,2023-04-28,57361,2116,R2_10c,52,42,0.2184164639380674,0.7579401281692012,1.2343645336845461,0.34020930589539694,2.5772200000064913
6,normal,2023-01-29,2023-04-28,57361,2116,R2_10c,52,43,0.22364537067595402,0.7428617502864043,1.2062790276302566,0.31832591756770784,2.5603639589971863
6,normal,2023-01-29,2023-04-28,57361,2116,R2_10c,52,44,0.2145693274349707,0.7489654095033531,1.2278580469349694,0.3218160972359248,2.628528874978656
6,normal,2023-01-29,2023-04-28,57361,2116,R2_10c,52,45,0.21731009309262964,0.7613688800992076,1.228829085041255,0.3182619686682046,2.656825874990318
6,normal,2023-01-29,2023-04-28,57361,2116,R2_10c,52,46,0.2143210764157533,0.7568856088959895,1.2342188890255847,0.3235155191311195,2.6042136249889154
7,normal,2023-04-29,2023-07-27,57651,12504,R0,50,42,0.2511904800024137,0.8269285741934875,1.3538770131890494,0.5074066021746215,2.685698792018229
7,normal,2023-04-29,2023-07-27,57651,12504,R0,50,43,0.252871999704987,0.8061351668386052,1.287254051228475,0.5034360370482098,2.5952611670072656
7,normal,2023-04-29,2023-07-27,57651,12504,R0,50,44,0.2685863638577919,0.8790184169738892,1.3511304593828846,0.5526597358492933,2.6476010409824084
7,normal,2023-04-29,2023-07-27,57651,12504,R0,50,45,0.25757415603004474,0.8166556604469495,1.2608374905527389,0.5168473312298985,2.64966562500922
7,normal,2023-04-29,2023-07-27,57651,12504,R0,50,46,0.30060103609454913,0.8147620124492151,1.2697108795809389,0.5133892627374705,2.593092541996157
7,normal,2023-04-29,2023-07-27,57651,12504,R1_5c,52,42,0.2808050746447736,0.9066814598266689,1.3890672095034888,0.5863162156286834,2.70773791699321
7,normal,2023-04-29,2023-07-27,57651,12504,R1_5c,52,43,0.27875314457398337,0.9151392757759435,1.4275730842918655,0.5888415681494186,2.753658041008748
7,normal,2023-04-29,2023-07-27,57651,12504,R1_5c,52,44,0.27859943756296013,0.9008411085385523,1.3797930737492985,0.572411737815364,2.741723915998591
7,normal,2023-04-29,2023-07-27,57651,12504,R1_5c,52,45,0.27451638354394237,0.8975472145475576,1.3962216735426287,0.5678846820086197,2.7373369169945363
7,normal,2023-04-29,2023-07-27,57651,12504,R1_5c,52,46,0.2784619182894739,0.9084512322420897,1.4352398834114157,0.5796562137312917,2.730100874992786
7,normal,2023-04-29,2023-07-27,57651,12504,R2_10c,52,42,0.2775791342310248,0.9002704301167116,1.36701444869071,0.583509547634762,2.7434426250110846
7,normal,2023-04-29,2023-07-27,57651,12504,R2_10c,52,43,0.2848714297335622,0.9409046409123585,1.4254631312068866,0.611089319042555,2.759181166999042
7,normal,2023-04-29,2023-07-27,57651,12504,R2_10c,52,44,0.290763756909789,0.9470565084805693,1.4089180399452024,0.6252751716456397,2.7217921249975916
7,normal,2023-04-29,2023-07-27,57651,12504,R2_10c,52,45,0.29463208011179304,0.9620681790604768,1.4360419690129465,0.6352844695973342,2.721576542011462
7,normal,2023-04-29,2023-07-27,57651,12504,R2_10c,52,46,0.2737301178004428,0.8611028073756155,1.2816766226517788,0.5702282609509335,2.7253369579848368
8,normal,2023-07-28,2023-10-25,59700,6761,R0,50,42,0.30626274795519226,1.2052034578480253,2.852859671574775,1.4451735032577069,2.805101709003793
8,normal,2023-07-28,2023-10-25,59700,6761,R0,50,43,0.3001894848326636,1.180827809494405,2.8012763482784915,1.4106375415341408,2.7110261250054464
8,normal,2023-07-28,2023-10-25,59700,6761,R0,50,44,0.29330604614477385,1.1511495211754361,2.702004275330396,1.3844228238555076,2.7224458749988116
