station_code,name,address,suburb,postcode,brand,price,date
1543,Ampol Roadhouse Tamworth,"502 Goonoo Goonoo Rd, Hillvue NSW 2340",Hillvue,2340,Ampol,189.9,2026-04-26
1546,Metro Fuel Cliftleigh,"80 Main Road, Cliftleigh NSW 2321",Cliftleigh,2321,Metro Fuel,194.9,2026-04-26
1557,Budget Petrol St Helens Park,"24 Wooland Rd, St Helens Park NSW 2560",St Helens Park,2560,Budget,178.9,2026-04-26
1573,Speedway Roselands,"948-950 Canterbury Rd, Roselands NSW 2196",Roselands,2196,Speedway,183.7,2026-04-26
1574,7 Express Carlton,"370 Railway Parade, Carlton NSW 2216",Carlton,2216,Independent,178.9,2026-04-26
1590,BP Merrylands West,"65 Kenyons Road, Merrylands West NSW 2160",Merrylands West,2160,BP,182.9,2026-04-26
1592,BP Macquarie Fields,"72 Harold St, Macquarie Fields NSW 2564",Macquarie Fields,2564,BP,187.9,2026-04-26
1605,BP Greenfield Park,"1 Greenfield Rd, Greenfield Park NSW 2176",Greenfield Park,2176,BP,182.9,2026-04-26
1624,BP Cabramatta West,"208-212 Cabramatta Rd, Cabramatta West NSW 2166",Cabramatta West,2166,BP,185.9,2026-04-26
1625,BP Bexley North,"369C Bexley Road, Bexley NSW 2207",Bexley,2207,BP,191.9,2026-04-26
1627,BP Mars,"196 The River Road, Revesby NSW 2212",Revesby,2212,BP,186.9,2026-04-26
1630,Budget Petrol,"143 Concord Rd, North Strathfield NSW 2137",North Strathfield,2137,Budget,187.7,2026-04-26
1631,Independent Lalor Park,"Lot 8 Comercial Road, Lalor Park NSW 2147",Lalor Park,2147,Independent,176.9,2026-04-26
1634,EJ Stop N Save,"9 Davies Rd, Padstow NSW 2211",Padstow,2211,Independent,175.9,2026-04-26
1641,BP Sans Souci,"518 Rocky Point Road, Sans Souci NSW 2219",Sans Souci,2219,BP,187.7,2026-04-26
1646,Liberty Doonside,"13-15 Doonside Rd, Doonside NSW 2767",Doonside,2767,Liberty,177.9,2026-04-26
1655,Speedway Bass Hill,"972 Hume Highway, Bass Hill NSW 2197",Bass Hill,2197,Speedway,178.9,2026-04-26
1657,Caltex Prestons,"370 HOXTON PARK RD, PRESTONS NSW 2170",PRESTONS,2170,Caltex,179.9,2026-04-26
1660,Metro Fuel Alexandria,"36 Henderson Road, Alexandria NSW 2015",Alexandria,2015,Metro Fuel,177.9,2026-04-26
1662,Metro Fuel Abermain,"289 Cessnock Road, Abermain NSW 2326",Abermain,2326,Metro Fuel,194.9,2026-04-26
1667,Ultra Boolaroo,"No 6 Main Road, Boolaroo NSW 2284",Boolaroo,2284,Ultra Petroleum,180.9,2026-04-26
1671,Metro Fuel Williamtown,"3 Williamtown Dr, Williamtown NSW 2318",Williamtown,2318,Metro Fuel,181.5,2026-04-26
1673,BP Liverpool,"69 Hoxton Park Road, Liverpool NSW 2170",Liverpool,2170,BP,189.9,2026-04-26
1677,Metro Balgownie,"99 Balgownie Road, Balgownie NSW 2519",Balgownie,2519,Metro Fuel,187.9,2026-04-26
1698,Metro Bonnyrigg,"709 Cabramatta Road, Bonnyrigg NSW 2177",Bonnyrigg,2177,Metro Fuel,177.9,2026-04-26
1706,BP Edgecliff,"67 New South Head Rd, EDGECLIFF NSW 2027",EDGECLIFF,2027,BP,185.9,2026-04-26
1716,Metro Fuel Miranda,"220 Port Hacking Road, Miranda NSW 2228",Miranda,2228,Metro Fuel,179.9,2026-04-26
1732,Metro Fuel Berkeley Vale,"Lot 4 Tumbi Creek Rd, Berkeley Vale NSW 2261",Berkeley Vale,2261,Metro Fuel,176.5,2026-04-26
1733,Speedway West Ryde,"899 Victoria Road, West Ryde NSW 2114",West Ryde,2114,Speedway,179.7,2026-04-26
1735,Independent Camden,"8 Argyle St, CAMDEN NSW 2570",CAMDEN,2570,Independent,176.9,2026-04-26
1737,Freedom Fuels Vineyard,"1540 Windsor Road, Vineyard NSW 2765",Vineyard,2765,Independent,181.7,2026-04-26
1743,Budget Dulwich Hill,"299-303 Wardell Rd, Dulwich Hill NSW 2203",Dulwich Hill,2203,Budget,179.5,2026-04-26
1746,Metro Fuel Ruse,"2 Acacia Av, Ruse NSW 2560",Ruse,2560,Metro Fuel,180.9,2026-04-26
1752,BP Mays Hill,"149 Great Western Hwy, Mays Hill NSW 2145",Mays Hill,2145,BP,179.7,2026-04-26
1756,Arko Energy Freshwater,"119 Harbord Rd, Freshwater NSW 2096",Freshwater,2096,Arko Energy,174.9,2026-04-26
1761,Ampol Greta,"2021 New England Hwy, Greta NSW 2334",Greta,2334,Ampol,181.5,2026-04-26
1762,BP Milton,"32-36 Princes Highway, MILTON NSW 2538",MILTON,2538,BP,197.9,2026-04-26
1766,Pearl Energy Port Kembla,"2-4 Church Street, Port Kembla NSW 2505",Port Kembla,2505,Pearl Energy,181.5,2026-04-26
1773,BUDGET PETROL MASCOT,"1004 Botany Rd., Mascot NSW 2020",Mascot,2020,Budget,179.9,2026-04-26
1778,Tanwar Petroleum,"281 New Canterbury Rd, Lewisham NSW 2049",Lewisham,2049,Independent,179.6,2026-04-26
1783,BP Baulkham Hills,"134 Seven Hills Rd, Baulkham Hills NSW 2153",Baulkham Hills,2153,BP,186.9,2026-04-26
1785,BP Willoughby,"500 Willoughby Rd, Willoughby NSW 2068",Willoughby,2068,BP,181.9,2026-04-26
1787,BP West Pennant Hills,"48-50 Aiken Road, West Pennant Hills NSW 2125",West Pennant Hills,2125,BP,181.9,2026-04-26
1788,BP Warwick Farm,"6 Hume Hwy, Warwick Farm NSW 2171",Warwick Farm,2171,BP,181.9,2026-04-26
1791,BP Kurmond,"501-509 Bells Line Of Road, Kurmond NSW 2757",Kurmond,2757,BP,181.9,2026-04-26
1793,BP Dundas,"256 Kissing Point Rd, DUNDAS NSW 2117",DUNDAS,2117,BP,181.9,2026-04-26
1794,BP Seven Hills,"154-156 Prospect Hwy, Seven Hills NSW 2147",Seven Hills,2147,BP,186.9,2026-04-26
1795,BP Lane Cove,"62-70 Epping Rd, Lane Cove NSW 2066",Lane Cove,2066,BP,183.9,2026-04-26
1796,BP Redfern,"411-417 Cleveland St, REDFERN NSW 2016",REDFERN,2016,BP,181.9,2026-04-26
1798,Enhance Neath,"66-68 Cessnock Road, Neath NSW 2326",Neath,2326,Enhance,194.9,2026-04-26
1804,BP Manly,"133-139 Pittwater Rd, MANLY NSW 2095",MANLY,2095,BP,181.9,2026-04-26
1805,BP Rose Bay,"599 Old South Head Rd, Rose Bay NSW 2029",Rose Bay,2029,BP,179.9,2026-04-26
1810,BP Hoxton Park,"Lot 1 Cowpasture Road, HOXTON PARK NSW 2171",HOXTON PARK,2171,BP,185.9,2026-04-26
1814,Metro Punchbowl,"10-12 Park Ave, Punchbowl NSW 2196",Punchbowl,2196,Metro Fuel,182.7,2026-04-26
1818,Metro Highfields,"317A Pacific Hwy, Highfields NSW 2289",Highfields,2289,Metro Fuel,179.9,2026-04-26
1827,Coral Petroleum Wiley Park,"107 King Georges Rd, Wiley Park NSW 2195",Wiley Park,2195,Coral Petroleum,182.7,2026-04-26
1828,Speedway Villawood,"45 Fairfield St, Villawood NSW 2163",Villawood,2163,Speedway,176.9,2026-04-26
1836,Liberty Girraween,"38A Gilba Rd, Girraween NSW 2145",Girraween,2145,Liberty,186.9,2026-04-26
1842,Reddy Fuels,"27 Thompson St, Bundeena NSW 2230",Bundeena,2230,Independent,187.9,2026-04-26
1848,Metro Fuel Kogarah,"120 ROCKY POINT RD, KOGARAH NSW 2217",KOGARAH,2217,Metro Fuel,175.9,2026-04-26
1856,Metro Crookwell,"20 Carrington Street, Crookwell NSW 2583",Crookwell,2583,Metro Fuel,194.9,2026-04-26
1858,BP Boambee,"601 Pacific Hwy, Boambee NSW 2450",Boambee,2450,BP,195.9,2026-04-26
1860,Budget Fairfield,"62 Railway Parade, Fairfield NSW 2165",Fairfield,2165,Budget,189.5,2026-04-26
1863,Caltex Chester Hill,"41 Boundary Road, Chester Hill NSW 2162",Chester Hill,2162,Caltex,177.5,2026-04-26
1889,Shell Morisset,"608 Fishery Point Rd, Morisset NSW 2264",Morisset,2264,Shell,191.9,2026-04-26
1896,Metro Fuel North Avalon,"662-664 Barrenjoey Rd, North Avalon NSW 2107",North Avalon,2107,Metro Fuel,181.9,2026-04-26
1897,Independent Appin,"71 Appin Road, Appin NSW 2560",Appin,2560,Independent,178.9,2026-04-26
1908,Independent Bradbury,"310 St Johns Road, Bradbury NSW 2560",Bradbury,2560,Independent,178.9,2026-04-26
1913,Speedway Kings Langley,"18 Solander Road, Kings Langley NSW 2147",Kings Langley,2147,Speedway,176.9,2026-04-26
1925,BP Gymea,"758-760 Gymea Bay Rd, GYMEA NSW 2227",GYMEA,2227,BP,185.9,2026-04-26
1926,BP Kirrawee,"596 Princes Highway, Kirrawee NSW 2232",Kirrawee,2232,BP,181.9,2026-04-26
1931,7-Eleven Wallsend,"15 Minmi Road, Wallsend NSW 2287",Wallsend,2287,7-Eleven,182.9,2026-04-26
1932,7-Eleven Cessnock,"210-214 Wollombi Road, Cessnock NSW 2325",Cessnock,2325,7-Eleven,187.9,2026-04-26
1934,7-Eleven Toukley,"287 Main Street, Toukley NSW 2263",Toukley,2263,7-Eleven,186.9,2026-04-26
1945,Lowes Armidale,"84 Marsh Street, Armidale NSW 2350",Armidale,2350,Lowes,181.9,2026-04-26
1946,Lowes Bellata,"Newell Highway, Bellata NSW 2397",Bellata,2397,Lowes,183.9,2026-04-26
1949,Lowes Gunnedah,"14 Abbott Street, Gunnedah NSW 2380",Gunnedah,2380,Lowes,185.9,2026-04-26
1951,Lowes Moree,"65  Greenbah Road, Moree NSW 2400",Moree,2400,Lowes,207.9,2026-04-26
1953,Lowes Newcastle,"Cnr Pennant St and Belford Place, NEWCASTLE NSW 2285",NEWCASTLE,2285,Lowes,184.9,2026-04-26
1963,Speedway Green Valley,"182 Green Valley Rd, Green Valley NSW 2168",Green Valley,2168,Speedway,179.5,2026-04-26
1969,Ampol Breeze Bomaderry,"246 Princes Hwy, Bomaderry NSW 2541",Bomaderry,2541,Ampol Breeze,176.9,2026-04-26
1981,BP Bexley,"610 Forest Road, Bexley NSW 2207",Bexley,2207,BP,183.9,2026-04-26
1983,Silvalite Fuel Stop,"210 Ashmont Avenue, Ashmont NSW 2650",Ashmont,2650,Liberty,189.9,2026-04-26
1988,Enhance Homebush,"242 Parramatta Road, Homebush NSW 2140",Homebush,2140,Enhance,176.8,2026-04-26
1989,Speedway Rockdale,"651 Princes Highway, Rockdale NSW 2216",Rockdale,2216,Speedway,175.9,2026-04-26
2022,Caltex Horsley Park,"1766 Horsley Drive, Horsley Park NSW 2175",Horsley Park,2175,Caltex,179.9,2026-04-26
2024,Speedway Woodpark,"32-36 Woodpark Rd, WOODPARK NSW 2164",WOODPARK,2164,Speedway,181.9,2026-04-26
2025,Ampol Foodary Mcdougalls Hill,"4949 New England Hwy, McDougalls Hill NSW 2330",McDougalls Hill,2330,Ampol Foodary,181.9,2026-04-26
2026,Speedway Haberfield,"273 Parramatta Rd, Haberfield NSW 2045",Haberfield,2045,Speedway,176.7,2026-04-26
2037,BP Prestons,"14- Bernera Road, Prestons NSW 2170",Prestons,2170,BP,187.9,2026-04-26
2047,Ampol Foodary Gregory Hills,"1 Gregory Hills Drive, GREGORY HILLS NSW 2557",GREGORY HILLS,2557,Ampol Foodary,181.9,2026-04-26
2051,United Petroleum Wilberforce,"539 Wilberforce Rd, WILBERFORCE NSW 2756",WILBERFORCE,2756,United,187.9,2026-04-26
2058,Metro Bellbird Heights,"309A WOLLOMBI RD, BELLBIRD HEIGHTS NSW 2325",BELLBIRD HEIGHTS,2325,Metro Fuel,181.5,2026-04-26
2069,Speedway Arncliffe,"32 Princes Hwy, Arncliffe NSW 2205",Arncliffe,2205,Speedway,175.7,2026-04-26
2070,Speedway Granville,"348 Blaxcell Street, Granville NSW 2142",Granville,2142,Speedway,176.5,2026-04-26
2073,BP Mittagong,"51-59 Main Street, Mittagong NSW 2575",Mittagong,2575,BP,197.9,2026-04-26
2083,BP Wallacia,"1595 Mulgoa Rd, Wallacia NSW 2745",Wallacia,2745,BP,199.9,2026-04-26
2085,Metro Pendle Hill,"229 Wentworth Avenue, Pendle Hill NSW 2145",Pendle Hill,2145,Metro Fuel,188.9,2026-04-26
2101,Metro Bonnyrigg Heights,"61 Brown Road, Bonnyrigg NSW 2177",Bonnyrigg,2177,Metro Fuel,181.8,2026-04-26
2118,Metro Petroleum Oakflats,"80-82 Central Ave, OAK FLATS NSW 2529",OAK FLATS,2529,Metro Fuel,179.9,2026-04-26
2122,Ampol Foodary Brunswick Heads R/H,"5 Tweed St, BRUNSWICK HEADS NSW 2483",BRUNSWICK HEADS,2483,Ampol Foodary,207.9,2026-04-26
2125,Ampol Foodary Lambton,"422 Newcastle Road, NORTH LAMBTON NSW 2299",NORTH LAMBTON,2299,Ampol Foodary,180.5,2026-04-26
2129,EG Ampol West Ryde,"924 Victoria Rd, WEST RYDE NSW 2114",WEST RYDE,2114,EG Ampol,176.9,2026-04-26
2141,Powerfuel,"101 Blaxcell St, GRANVILLE NSW 2142",GRANVILLE,2142,Powerfuel,176.5,2026-04-26
2145,BP Eastern Creek T/S,"1 Wallgrove Rd, Eastern Creek NSW 2766",Eastern Creek,2766,BP,181.9,2026-04-26
2153,BP Matraville,"585 Bunnerong Rd, MATRAVILLE NSW 2036",MATRAVILLE,2036,BP,185.9,2026-04-26
2155,7-Eleven Thornton,"1 Weakleys Dr, THORNTON NSW 2322",THORNTON,2322,7-Eleven,189.9,2026-04-26
2184,South Petrol,"48 Illawarra St, PORT KEMBLA NSW 2505",PORT KEMBLA,2505,Mobil,181.5,2026-04-26
2193,CALTEX MUSWELLBROOK,"42-50 Sydney St, MUSWELLBROOK NSW 2333",MUSWELLBROOK,2333,Caltex,185.5,2026-04-26
2198,BP Berowra,"111 Berowra Waters Rd, BEROWRA HEIGHTS NSW 2082",BEROWRA HEIGHTS,2082,BP,183.9,2026-04-26
2204,Ampol Foodary Concord,"87-89 Parramatta Rd, CONCORD NSW 2137",CONCORD,2137,Ampol Foodary,176.9,2026-04-26
2221,BP Guildford,"257 Guildford Rd, GUILDFORD NSW 2161",GUILDFORD,2161,BP,181.5,2026-04-26
2228,Pearl Energy Greta,"122 High St, GRETA NSW 2334",GRETA,2334,Pearl Energy,181.5,2026-04-26
2232,7-Eleven Albion Park Rail,"47-57 Princess Highway, ALBION PARK RAIL NSW 2527",ALBION PARK RAIL,2527,7-Eleven,185.9,2026-04-26
2240,BP Haberfield,"95-97 Ramsay St, HABERFIELD NSW 2045",HABERFIELD,2045,BP,179.9,2026-04-26
2241,Ampol Foodary Chinderah,"Tweed Valley Way, CHINDERAH NSW 2487",CHINDERAH,2487,Ampol Foodary,179.9,2026-04-26
2242,Metro Petroleum Chester Hill,"172 Hector St, CHESTER HILL NSW 2162",CHESTER HILL,2162,Metro Fuel,177.9,2026-04-26
2247,EG Ampol Goulburn South,"Corner Hume Street And Ducks Lane, GOULBURN NSW 2580",GOULBURN,2580,EG Ampol,176.9,2026-04-26
2252,BP Silverwater,"Cnr Silverwater Road & Derby Street, SILVERWATER NSW 2128",SILVERWATER,2128,BP,181.9,2026-04-26
2259,BP Rose Bay Central,"777 New South Head Rd, ROSE BAY NSW 2029",ROSE BAY,2029,BP,179.9,2026-04-26
2263,Ampol Foodary Wyoming,"465 Pacific Hwy, WYOMING NSW 2250",WYOMING,2250,Ampol Foodary,178.9,2026-04-26
2265,Oasis Tuncurry,"186 The Lakes Way, TUNCURRY NSW 2428",TUNCURRY,2428,Independent,186.9,2026-04-26
2283,EG Ampol Bateau Bay,"9 Bay Village Rd, BATEAU BAY NSW 2261",BATEAU BAY,2261,EG Ampol,179.9,2026-04-26
2286,7-Eleven Gateshead,"13-15 Pacific Highway, GATESHEAD NSW 2290",GATESHEAD,2290,7-Eleven,187.9,2026-04-26
2292,Ampol Mittagong,"115 Main St, MITTAGONG NSW 2575",MITTAGONG,2575,Ampol,179.9,2026-04-26
2305,Ampol Foodary Strathfield South,"600 Liverpool Rd, STRATHFIELD SOUTH NSW 2136",STRATHFIELD SOUTH,2136,Ampol Foodary,181.9,2026-04-26
2306,BP Narellan,"271 Camden Valley Way, NARELLAN NSW 2567",NARELLAN,2567,BP,181.9,2026-04-26
2319,Metro Fuel Ulladulla,"74 Princess Highway, ULLADULLA NSW 2539",ULLADULLA,2539,Metro Fuel,197.9,2026-04-26
2322,Ampol Foodary Werrington,"Dunheved Road, WERRINGTON NSW 2747",WERRINGTON,2747,Ampol Foodary,189.9,2026-04-26
2324,Shell Oberon,"1 Horace St, OBERON NSW 2787",OBERON,2787,Shell,187.9,2026-04-26
2326,Sussex Inlet Service Station,"1 Jacobs Dr, SUSSEX INLET NSW 2540",SUSSEX INLET,2540,Independent,202.9,2026-04-26
2336,Ampol Foodary Dural,"917-923 Old Northern Rd, DURAL NSW 2158",DURAL,2158,Ampol Foodary,181.9,2026-04-26
2337,Ampol Foodary Cherrybrook,"67 Shepherds Dr, CHERRYBROOK NSW 2126",CHERRYBROOK,2126,Ampol Foodary,177.9,2026-04-26
2338,Ampol Foodary Ermington,"560-562 Victoria Road, ERMINGTON NSW 2115",ERMINGTON,2115,Ampol Foodary,180.9,2026-04-26
2341,Pearl Energy Clarendon,"244 Hawkesbury Valley Way, CLARENDON NSW 2756",CLARENDON,2756,Pearl Energy,181.5,2026-04-26
2342,Ampol Foodary Revesby,"181 The River Rd, REVESBY NSW 2212",REVESBY,2212,Ampol Foodary,184.9,2026-04-26
2346,Fuel Plus Harrington,"85 Beach St, HARRINGTON NSW 2427",HARRINGTON,2427,Independent,187.9,2026-04-26
2347,Ampol Foodary Port Macquarie,"29 Lord St, PORT MACQUARIE NSW 2444",PORT MACQUARIE,2444,Ampol Foodary,176.9,2026-04-26
2349,Ampol Foodary Kensington,"211-213 Anzac Parade, KENSINGTON NSW 2033",KENSINGTON,2033,Ampol Foodary,181.9,2026-04-26
2356,Ampol Foodary Lakemba,"516 Punchbowl Rd, LAKEMBA NSW 2195",LAKEMBA,2195,Ampol Foodary,176.9,2026-04-26
2362,Ampol Foodary Carlingford,"131 Pennant Hills Rd, CARLINGFORD NSW 2118",CARLINGFORD,2118,Ampol Foodary,171.9,2026-04-26
2363,Metro Tuggerah,"150 Pacific Hwy, TUGGERAH NSW 2259",TUGGERAH,2259,Metro Fuel,185.5,2026-04-26
2364,Ampol Foodary Kellyville,"3-5 Windsor Rd, KELLYVILLE NSW 2155",KELLYVILLE,2155,Ampol Foodary,178.9,2026-04-26
2372,Metro Warners Bay,"1 Warners Bay Rd, WARNERS BAY NSW 2282",WARNERS BAY,2282,Metro Fuel,186.7,2026-04-26
2374,Ampol Foodary Granville,"144 Parramatta Rd, GRANVILLE NSW 2142",GRANVILLE,2142,Ampol Foodary,183.9,2026-04-26
2378,Ampol Foodary Muswellbrook,"84-86 Maitland St, MUSWELLBROOK NSW 2333",MUSWELLBROOK,2333,Ampol Foodary,181.9,2026-04-26
2381,Ampol Foodary Armidale Girraween,"6-8 Queen Elizabeth Dr, ARMIDALE NSW 2350",ARMIDALE,2350,Ampol Foodary,199.9,2026-04-26
2382,Ampol Foodary Belmont North,"406 Pacific Hwy, BELMONT NORTH NSW 2280",BELMONT NORTH,2280,Ampol Foodary,181.9,2026-04-26
2383,Ampol Foodary Kingsgrove,"351-357 Stoney Creek, KINGSGROVE NSW 2208",KINGSGROVE,2208,Ampol Foodary,176.9,2026-04-26
2386,Ampol Foodary Charlestown,"81 Pacific Hwy, CHARLESTOWN NSW 2290",CHARLESTOWN,2290,Ampol Foodary,181.9,2026-04-26
2388,Ampol Foodary Armidale Airport,"New England Highway, ARMIDALE NSW 2350",ARMIDALE,2350,Ampol Foodary,176.9,2026-04-26
2391,Ampol Foodary Rosebery,"321 Gardeners Rd, ROSEBERY NSW 2018",ROSEBERY,2018,Ampol Foodary,176.9,2026-04-26
2393,Pearl Energy Cessnock,"102 Wollombi Rd, CESSNOCK NSW 2325",CESSNOCK,2325,Pearl Energy,181.5,2026-04-26
2394,Metro Glossodia,"450 Creek Ridge Road, GLOSSODIA NSW 2756",GLOSSODIA,2756,Metro Fuel,179.9,2026-04-26
2398,BP Wilton,"1109 Argyle St, WILTON NSW 2571",WILTON,2571,BP,197.9,2026-04-26
2399,BP Young Roadhouse,"Young Roadhouse 4623 Olympic Hwy, YOUNG NSW 2594",YOUNG,2594,BP,199.9,2026-04-26
2401,BP Ingleburn,"Cnr Williamson & McDonald Road, INGLEBURN NSW 2565",INGLEBURN,2565,BP,181.9,2026-04-26
2402,7-Eleven Revesby South,"102 Milperra Rd, REVESBY NSW 2212",REVESBY,2212,7-Eleven,179.9,2026-04-26
2403,Ampol Foodary Manly,"86 Pittwater Rd, MANLY NSW 2095",MANLY,2095,Ampol Foodary,181.9,2026-04-26
2404,Ampol Foodary Brookvale,"740-742 Pittwater Rd, BROOKVALE NSW 2100",BROOKVALE,2100,Ampol Foodary,181.9,2026-04-26
2417,Metro Tamworth,"360 Armidale Rd, EAST TAMWORTH NSW 2340",EAST TAMWORTH,2340,Metro Fuel,181.5,2026-04-26
2422,Ampol Foodary Moree,"54 Alice St, MOREE NSW 2400",MOREE,2400,Ampol Foodary,181.9,2026-04-26
2430,Costco Marsden Park (Members only),"10 Langford Drive, MARSDEN PARK NSW 2765",MARSDEN PARK,2765,Costco,172.7,2026-04-26
2436,Ampol Foodary Waitara,"59-61 Pacific Highway, WAITARA NSW 2077",WAITARA,2077,Ampol Foodary,176.9,2026-04-26
2439,United Terrey HILLS,"43 Booralie Rd, TERREY HILLS NSW 2084",TERREY HILLS,2084,United,176.9,2026-04-26
2441,Mobil Five Ways Servo Tumut,"3 Blowering Rd, TUMUT NSW 2720",TUMUT,2720,Mobil,195.9,2026-04-26
2442,Ampol Foodary Wentworthville,"313 Great Western Hwy, SOUTH WENTWORTHVILLE NSW 2145",SOUTH WENTWORTHVILLE,2145,Ampol Foodary,179.9,2026-04-26
2444,Metro Petroleum Goulburn,"62-68 Clinton Street, GOULBURN NSW 2580",GOULBURN,2580,Metro Fuel,175.9,2026-04-26
2448,BP Nambucca T/C,"2 Corkwood Rd, VALLA NSW 2448",VALLA,2448,BP,199.9,2026-04-26
2452,Metro Yagoona,"585 Hume Hwy, YAGOONA NSW 2199",YAGOONA,2199,Metro Fuel,177.3,2026-04-26
2453,United Tenterfield,"94 Rouse St, TENTERFIELD NSW 2372",TENTERFIELD,2372,United,183.5,2026-04-26
2459,Ampol Foodary Forresters Beach,"The Entrance, FORRESTERS BEACH NSW 2260",FORRESTERS BEACH,2260,Ampol Foodary,177.9,2026-04-26
2460,Metro Petroleum Belmore,"442 Punchbowl Rd, BELMORE NSW 2192",BELMORE,2192,Metro Fuel,177.5,2026-04-26
2461,Metro Petroleum Cootamundra,"111 Sutton St, COOTAMUNDRA NSW 2590",COOTAMUNDRA,2590,Metro Fuel,199.9,2026-04-26
2462,Metro Petroleum Heatherbrae,"206 Adelaide Street, HEATHERBRAE NSW 2324",HEATHERBRAE,2324,Metro Fuel,180.9,2026-04-26
2463,Ampol Foodary Penrith,"2 Lugard St, PENRITH NSW 2750",PENRITH,2750,Ampol Foodary,189.9,2026-04-26
2464,BP Termeil,"1600 Princes Hwy, TERMEIL NSW 2539",TERMEIL,2539,BP,199.9,2026-04-26
2472,Ampol Foodary Tempe,"775 Princes Hwy, TEMPE NSW 2044",TEMPE,2044,Ampol Foodary,180.9,2026-04-26
2473,Mobil Muswellbrook,"49-51 Maitland St, MUSWELLBROOK NSW 2333",MUSWELLBROOK,2333,Mobil,181.5,2026-04-26
2474,Ampol Foodary Kogarah,"29 President Ave, KOGARAH NSW 2217",KOGARAH,2217,Ampol Foodary,180.9,2026-04-26
2475,Metro Petroleum Bellbird,"380 Wollombi Rd, BELLBIRD NSW 2325",BELLBIRD,2325,Metro Fuel,181.5,2026-04-26
2478,Ampol Foodary Beacon Hill,"176 Warringah Rd, BEACON HILL NSW 2100",BEACON HILL,2100,Ampol Foodary,176.9,2026-04-26
2480,Liberty Moruya,"5 Princes Hwy, MORUYA NSW 2537",MORUYA,2537,Liberty,176.9,2026-04-26
2489,Shell Reddy  Express North Richmond,"75-78 Bells Line Of Road, NORTH RICHMOND NSW 2754",NORTH RICHMOND,2754,Reddy Express,181.9,2026-04-26
2492,AP Punchbowl,"Cnr Dudley St & Punchbowl Rd, PUNCHBOWL NSW 2196",PUNCHBOWL,2196,Independent,176.8,2026-04-26
2496,Speedway Mt Pritchard,"348 Elizabeth Dr, MOUNT PRITCHARD NSW 2170",MOUNT PRITCHARD,2170,Speedway,177.7,2026-04-26
2499,SHELL WINGHAM SERVO,"24 Murray Road, WINGHAM NSW 2429",WINGHAM,2429,Shell,193.9,2026-04-26
2500,7-Eleven Kanwal,"207-209 Wallarah Rd, KANWAL NSW 2259",KANWAL,2259,7-Eleven,185.9,2026-04-26
2503,BP Ulladulla,"153 Princess Highway, ULLADULLA NSW 2539",ULLADULLA,2539,BP,201.9,2026-04-26
2603,Ampol Foodary Hamilton,"59-63 Tudor Street, HAMILTON NSW 2303",HAMILTON,2303,Ampol Foodary,176.9,2026-04-26
2605,U-Go Rozelle (Self - Serve),"121 Victoria Rd, ROZELLE NSW 2039",ROZELLE,2039,U-Go,176.5,2026-04-26
2606,Ampol Foodary Salt Ash,"2893 Nelson Bay Rd, SALT ASH NSW 2318",SALT ASH,2318,Ampol Foodary,183.9,2026-04-26
2608,Ampol Foodary Thornleigh,"200-202 Pennant Hills Road, THORNLEIGH NSW 2120",THORNLEIGH,2120,Ampol Foodary,176.9,2026-04-26
2676,Ampol Foodary New Lambton,"148 Bridges Rd, NEW LAMBTON NSW 2305",NEW LAMBTON,2305,Ampol Foodary,182.9,2026-04-26
2681,Ampol Cameron Park,"119 Stenhouse Dr, CAMERON PARK NSW 2285",CAMERON PARK,2285,Ampol,189.5,2026-04-26
2687,Ampol Foodary North Richmond,"50 Bells Line of Road, NORTH RICHMOND NSW 2754",NORTH RICHMOND,2754,Ampol Foodary,181.9,2026-04-26
2690,Broke Village Store,"4 Wollombi St, BROKE NSW 2330",BROKE,2330,Powerfuel,208.9,2026-04-26
2695,Mobil South Tamworth,"2 Kathleen St, SOUTH TAMWORTH NSW 2340",SOUTH TAMWORTH,2340,Mobil,181.5,2026-04-26
2696,BP Nowra,"Corner Princess Highway and Plunkett Street, NOWRA NSW 2541",NOWRA,2541,BP,181.9,2026-04-26
2697,Ampol Foodary Swansea,"126 Pacific Hwy, SWANSEA NSW 2281",SWANSEA,2281,Ampol Foodary,182.9,2026-04-26
2706,Ampol Foodary Narellan,"NARELLAN RD CNR MAXWELL PL, NARELLAN NSW 2567",NARELLAN,2567,Ampol Foodary,176.9,2026-04-26
2707,Shell Reddy  Express Queanbeyan,"2 High Street, QUEANBEYAN EAST NSW 2620",QUEANBEYAN EAST,2620,Reddy Express,181.9,2026-04-26
2710,Metco Merimbula,"Cnr of Arthur Kaine Drive and Dunns Lane, MERIMBULA NSW 2548",MERIMBULA,2548,Independent,193.5,2026-04-26
2711,BP Silverwater South,"51 Egerton St, SILVERWATER NSW 2128",SILVERWATER,2128,BP,181.9,2026-04-26
2713,Ampol Foodary Punchbowl,"1285-1289 Canterbury Rd, PUNCHBOWL NSW 2196",PUNCHBOWL,2196,Ampol Foodary,177.9,2026-04-26
2715,Pearl Energy Wyong North,"6b 1-10 Amy Close, WYONG NSW 2259",WYONG,2259,Pearl Energy,183.5,2026-04-26
2875,7-Eleven Marsden Park,"861 Richmond Road, MARSDEN PARK NSW 2765",MARSDEN PARK,2765,7-Eleven,181.9,2026-04-26
