fold,regime,run,ll_all_mean,ll_all_median,ll_all_seedstd,ll_hard25_mean,ll_hard25_median,ll_hard25_seedstd,ll_hard10_mean,ll_hard10_median,ll_hard10_seedstd,ll_lated_mean,ll_lated_median,ll_lated_seedstd,ll_all_mean_base,ll_hard25_mean_base,ll_hard10_mean_base,ll_lated_mean_base,ll_all_median_base,ll_hard25_median_base,ll_hard10_median_base,ll_lated_median_base,delta_ll_all_mean,delta_ll_all_median,delta_ll_hard25_mean,delta_ll_hard25_median,delta_ll_hard10_mean,delta_ll_hard10_median,delta_ll_lated_mean,delta_ll_lated_median
7,normal,R0,0.2661648071379573,0.25757415603004474,0.020411064957323866,0.8286999661804293,0.8166556604469495,0.029084301366789914,1.3045619787868172,1.287254051228475,0.04479562017283191,0.5187477938078987,0.5133892627374705,0.019655902097033242,0.2661648071379573,0.8286999661804293,1.3045619787868172,0.5187477938078987,0.25757415603004474,0.8166556604469495,1.287254051228475,0.5133892627374705,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,normal,RAC_full,0.2769315391031669,0.2731853553076754,0.00963567993923755,0.8959094937638838,0.88004558481278,0.03515994332065028,1.3729605572540624,1.3535828459386325,0.04185865788418181,0.5737377929772326,0.5619281801124203,0.030907814672507004,0.2661648071379573,0.8286999661804293,1.3045619787868172,0.5187477938078987,0.25757415603004474,0.8166556604469495,1.287254051228475,0.5133892627374705,0.010766731965209608,0.01561119927763066,0.06720952758345455,0.06338992436583046,0.06839857846724517,0.06632879471015762,0.05498999916933389,0.04853891737494975
7,normal,RA_both,0.2782271917230267,0.27859943756296013,0.0022850529330831087,0.9057320581861624,0.9066814598266689,0.006850256704072809,1.4055789848997393,1.3962216735426287,0.02443675778933886,0.5790220834666755,0.5796562137312917,0.008913012194141793,0.2661648071379573,0.8286999661804293,1.3045619787868172,0.5187477938078987,0.25757415603004474,0.8166556604469495,1.287254051228475,0.5133892627374705,0.012062384585069363,0.021025281532915385,0.07703209200573313,0.09002579937971944,0.10101700611292208,0.1089676223141538,0.06027428965877679,0.06626695099382118
7,normal,RA_delta,0.25752019150693595,0.2559986125402773,0.004211814863272399,0.8306713888244219,0.8221100945514821,0.01509587643519048,1.302463795777782,1.307135499167685,0.024196618012521532,0.5131489868343886,0.510997819991848,0.012823421104280424,0.2661648071379573,0.8286999661804293,1.3045619787868172,0.5187477938078987,0.25757415603004474,0.8166556604469495,1.287254051228475,0.5133892627374705,-0.008644615631021368,-0.0015755434897674614,0.0019714226439926374,0.005454434104532613,-0.0020981830090351927,0.019881447939209984,-0.005598806973510118,-0.0023914427456225296
7,normal,RA_level,0.2845679240252078,0.2890916711355367,0.010188784917298275,0.921061491798483,0.9433033566330266,0.03891623356705176,1.3728047657663223,1.3861511854434128,0.044219562936406734,0.6041146037881617,0.6163003705204925,0.03719561972355266,0.2661648071379573,0.8286999661804293,1.3045619787868172,0.5187477938078987,0.25757415603004474,0.8166556604469495,1.287254051228475,0.5133892627374705,0.018403116887250492,0.031517515105491944,0.09236152561805366,0.12664769618607707,0.06824278697950503,0.09889713421493784,0.08536680998026303,0.10291110778302193
8,normal,R0,0.30235513174082806,0.3001894848326636,0.011321007299267131,1.1889541204321425,1.180827809494405,0.0459355744630455,2.8076483127633014,2.8012763482784915,0.11749813033464493,1.4246845329460174,1.4106375415341408,0.05609671644369495,0.30235513174082806,1.1889541204321425,2.8076483127633014,1.4246845329460174,0.3001894848326636,1.180827809494405,2.8012763482784915,1.4106375415341408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8,normal,RAC_full,0.26115614322150593,0.2551955625149377,0.010767060618849038,1.0188002138323509,0.9968991565041831,0.044088577852339085,2.3716516438279407,2.335827003672616,0.10629252093769231,1.197390824266028,1.181835615575208,0.05700573427310914,0.30235513174082806,1.1889541204321425,2.8076483127633014,1.4246845329460174,0.3001894848326636,1.180827809494405,2.8012763482784915,1.4106375415341408,-0.04119898851932213,-0.04499392231772592,-0.17015390659979168,-0.18392865299022176,-0.4359966689353607,-0.4654493446058754,-0.22729370867998933,-0.22880192595893267
8,normal,RA_both,0.28221438159666973,0.28099607906717744,0.006348146268035266,1.105884583215973,1.101188892225133,0.025164643105675465,2.6018285813418425,2.5988481570884208,0.05662003769447235,1.32246970457904,1.3265135643148993,0.025493938743559312,0.30235513174082806,1.1889541204321425,2.8076483127633014,1.4246845329460174,0.3001894848326636,1.180827809494405,2.8012763482784915,1.4106375415341408,-0.020140750144158337,-0.01919340576548617,-0.08306953721616961,-0.07963891726927197,-0.20581973142145893,-0.20242819119007072,-0.10221482836697748,-0.08412397721924147
8,normal,RA_delta,0.2807939453826743,0.277507610860052,0.006761167038346894,1.1010125171200507,1.0886329868981401,0.02828591709063738,2.5799691994374747,2.553342460406777,0.08511392694652326,1.3069874617275496,1.2941763908771677,0.04918675003571726,0.30235513174082806,1.1889541204321425,2.8076483127633014,1.4246845329460174,0.3001894848326636,1.180827809494405,2.8012763482784915,1.4106375415341408,-0.02156118635815374,-0.02268187397261162,-0.08794160331209189,-0.09219482259626477,-0.2276791133258267,-0.24793388787171455,-0.11769707121846773,-0.11646115065697304
8,normal,RA_level,0.2833276507833581,0.2799716233147515,0.009128562108568557,1.1101503752533408,1.0984057146578752,0.03420069086549182,2.609183636660533,2.592502472487744,0.08553687552301016,1.31732815676442,1.3107941833383598,0.054419062447758376,0.30235513174082806,1.1889541204321425,2.8076483127633014,1.4246845329460174,0.3001894848326636,1.180827809494405,2.8012763482784915,1.4106375415341408,-0.019027480957469978,-0.020217861517912106,-0.07880374517880173,-0.08242209483652974,-0.1984646761027684,-0.20877387579074735,-0.10735637618159743,-0.09984335819578094
